wbcode,pitfcode,name,year,eu,nato,natopfp,osce,oecd,coe,comnw,franc,geneva,gattwto,apec,asean,seato,oas,mercosur,opec,arablg,oau,ecowas,iccpr,iccpr1,achr,achpr,icj,oic,colbrit,colfrnc,colespn,colport,colbelg,empotto,empruss,empaush,empussr,caplat,disrisk,pitfreg,pitfreg2,sftpybeg,sftpyend,dosreg
BEL,BEL,Belgium,2007,2,2,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50.51,3,EU,WE,1830,9999,Europe & Eurasia
BEL,BEL,Belgium,2008,2,2,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50.51,3,EU,WE,1830,9999,Europe & Eurasia
BEL,BEL,Belgium,2009,2,2,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50.51,3,EU,WE,1830,9999,Europe & Eurasia
BEL,BEL,Belgium,2010,2,2,0,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,50.51,3,EU,WE,1830,9999,Europe & Eurasia
BEN,BEN,Benin,1961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1963,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1964,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1965,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1966,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1967,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1968,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1969,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1970,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1971,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1972,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1973,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1974,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1975,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1976,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1977,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1978,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1979,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1980,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1981,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1982,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1983,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1984,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1985,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1986,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1987,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1988,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1989,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1990,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1991,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1992,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1993,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1994,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1995,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1996,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1997,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1998,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,1999,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2000,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2001,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2002,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2003,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2004,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2005,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2006,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2007,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2008,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2009,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BEN,BEN,Benin,2010,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,6.28,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1963,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1964,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1965,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1966,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1967,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1968,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1969,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1970,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1971,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1972,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1973,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1974,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1975,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1976,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1977,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1978,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1979,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1980,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1981,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1982,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1983,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1984,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1985,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1986,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1987,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1988,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1989,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1990,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1991,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1992,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1993,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1994,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1995,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1996,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1997,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1998,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,1999,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2000,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2001,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2002,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2003,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2004,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2005,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2006,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2007,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2008,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2009,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BFA,BFO,Burkina Faso,2010,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,12.15,4,AF,WF,1961,9999,Africa
BTN,BHU,Bhutan,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
BTN,BHU,Bhutan,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.31,6,NE,SA,1949,9999,South & Central Asia
