"sftgcode","year","elf.ethnic","elf.language","elf.religion"
"SAL",1978,0.2,NA,0.36
"SAL",1979,0.2,NA,0.36
"SAL",1980,0.2,NA,0.36
"SAL",1981,0.2,NA,0.36
"SAL",1982,0.2,NA,0.36
"SAL",1983,0.2,NA,0.36
"SAL",1984,0.2,NA,0.36
"SAL",1985,0.2,NA,0.36
"SAL",1986,0.2,NA,0.36
"SAL",1987,0.2,NA,0.36
"SAL",1988,0.2,NA,0.36
"SAL",1989,0.2,NA,0.36
"SAL",1990,0.2,NA,0.36
"SAL",1991,0.2,NA,0.36
"SAL",1992,0.2,NA,0.36
"SAL",1993,0.2,NA,0.36
"SAL",1994,0.2,NA,0.36
"SAL",1995,0.2,NA,0.36
"SAL",1996,0.2,NA,0.36
"SAL",1997,0.2,NA,0.36
"SAL",1998,0.2,NA,0.36
"SAL",1999,0.2,NA,0.36
"SAL",2000,0.2,NA,0.36
"SAL",2001,0.2,NA,0.36
"SAL",2002,0.2,NA,0.36
"SAL",2003,0.2,NA,0.36
"SAL",2004,0.2,NA,0.36
"SAL",2005,0.2,NA,0.36
"SAL",2006,0.2,NA,0.36
"SAL",2007,0.2,NA,0.36
"SAL",2008,0.2,NA,0.36
"SAL",2009,0.2,NA,0.36
"SAL",2010,0.2,NA,0.36
"SAL",2011,0.2,NA,0.36
"SAL",2012,0.2,NA,0.36
"SAL",2013,0.2,NA,0.36
"SAU",1945,0.18,0.09,0.13
"SAU",1946,0.18,0.09,0.13
"SAU",1947,0.18,0.09,0.13
"SAU",1948,0.18,0.09,0.13
"SAU",1949,0.18,0.09,0.13
"SAU",1950,0.18,0.09,0.13
"SAU",1951,0.18,0.09,0.13
"SAU",1952,0.18,0.09,0.13
"SAU",1953,0.18,0.09,0.13
"SAU",1954,0.18,0.09,0.13
"SAU",1955,0.18,0.09,0.13
"SAU",1956,0.18,0.09,0.13
"SAU",1957,0.18,0.09,0.13
"SAU",1958,0.18,0.09,0.13
"SAU",1959,0.18,0.09,0.13
"SAU",1960,0.18,0.09,0.13
"SAU",1961,0.18,0.09,0.13
"SAU",1962,0.18,0.09,0.13
"SAU",1963,0.18,0.09,0.13
"SAU",1964,0.18,0.09,0.13
"SAU",1965,0.18,0.09,0.13
"SAU",1966,0.18,0.09,0.13
"SAU",1967,0.18,0.09,0.13
"SAU",1968,0.18,0.09,0.13
"SAU",1969,0.18,0.09,0.13
"SAU",1970,0.18,0.09,0.13
"SAU",1971,0.18,0.09,0.13
"SAU",1972,0.18,0.09,0.13
"SAU",1973,0.18,0.09,0.13
"SAU",1974,0.18,0.09,0.13
"SAU",1975,0.18,0.09,0.13
"SAU",1976,0.18,0.09,0.13
"SAU",1977,0.18,0.09,0.13
"SAU",1978,0.18,0.09,0.13
"SAU",1979,0.18,0.09,0.13
"SAU",1980,0.18,0.09,0.13
"SAU",1981,0.18,0.09,0.13
"SAU",1982,0.18,0.09,0.13
"SAU",1983,0.18,0.09,0.13
"SAU",1984,0.18,0.09,0.13
"SAU",1985,0.18,0.09,0.13
"SAU",1986,0.18,0.09,0.13
"SAU",1987,0.18,0.09,0.13
"SAU",1988,0.18,0.09,0.13
"SAU",1989,0.18,0.09,0.13
"SAU",1990,0.18,0.09,0.13
"SAU",1991,0.18,0.09,0.13
"SAU",1992,0.18,0.09,0.13
"SAU",1993,0.18,0.09,0.13
"SAU",1994,0.18,0.09,0.13
"SAU",1995,0.18,0.09,0.13
"SAU",1996,0.18,0.09,0.13
"SAU",1997,0.18,0.09,0.13
"SAU",1998,0.18,0.09,0.13
"SAU",1999,0.18,0.09,0.13
"SAU",2000,0.18,0.09,0.13
"SAU",2001,0.18,0.09,0.13
"SAU",2002,0.18,0.09,0.13
"SAU",2003,0.18,0.09,0.13
"SAU",2004,0.18,0.09,0.13
"SAU",2005,0.18,0.09,0.13
"SAU",2006,0.18,0.09,0.13
"SAU",2007,0.18,0.09,0.13
"SAU",2008,0.18,0.09,0.13
"SAU",2009,0.18,0.09,0.13
"SAU",2010,0.18,0.09,0.13
"SAU",2011,0.18,0.09,0.13
"SAU",2012,0.18,0.09,0.13
"SAU",2013,0.18,0.09,0.13
"SEN",1960,0.69,0.7,0.15
"SEN",1961,0.69,0.7,0.15
"SEN",1962,0.69,0.7,0.15
"SEN",1963,0.69,0.7,0.15
"SEN",1964,0.69,0.7,0.15
"SEN",1965,0.69,0.7,0.15
"SEN",1966,0.69,0.7,0.15
"SEN",1967,0.69,0.7,0.15
"SEN",1968,0.69,0.7,0.15
"SEN",1969,0.69,0.7,0.15
"SEN",1970,0.69,0.7,0.15
"SEN",1971,0.69,0.7,0.15
"SEN",1972,0.69,0.7,0.15
"SEN",1973,0.69,0.7,0.15
"SEN",1974,0.69,0.7,0.15
"SEN",1975,0.69,0.7,0.15
"SEN",1976,0.69,0.7,0.15
"SEN",1977,0.69,0.7,0.15
"SEN",1978,0.69,0.7,0.15
"SEN",1979,0.69,0.7,0.15
"SEN",1980,0.69,0.7,0.15
"SEN",1981,0.69,0.7,0.15
"SEN",1982,0.69,0.7,0.15
"SEN",1983,0.69,0.7,0.15
"SEN",1984,0.69,0.7,0.15
"SEN",1985,0.69,0.7,0.15
"SEN",1986,0.69,0.7,0.15
"SEN",1987,0.69,0.7,0.15
"SEN",1988,0.69,0.7,0.15
"SEN",1989,0.69,0.7,0.15
"SEN",1990,0.69,0.7,0.15
"SEN",1991,0.69,0.7,0.15
"SEN",1992,0.69,0.7,0.15
"SEN",1993,0.69,0.7,0.15
"SEN",1994,0.69,0.7,0.15
"SEN",1995,0.69,0.7,0.15
"SEN",1996,0.69,0.7,0.15
"SEN",1997,0.69,0.7,0.15
"SEN",1998,0.69,0.7,0.15
"SEN",1999,0.69,0.7,0.15
"SEN",2000,0.69,0.7,0.15
"SEN",2001,0.69,0.7,0.15
"SEN",2002,0.69,0.7,0.15
"SEN",2003,0.69,0.7,0.15
"SEN",2004,0.69,0.7,0.15
"SEN",2005,0.69,0.7,0.15
"SEN",2006,0.69,0.7,0.15
"SEN",2007,0.69,0.7,0.15
"SEN",2008,0.69,0.7,0.15
"SEN",2009,0.69,0.7,0.15
"SEN",2010,0.69,0.7,0.15
"SEN",2011,0.69,0.7,0.15
"SEN",2012,0.69,0.7,0.15
"SEN",2013,0.69,0.7,0.15
"SIE",1961,0.82,0.76,0.54
"SIE",1962,0.82,0.76,0.54
"SIE",1963,0.82,0.76,0.54
"SIE",1964,0.82,0.76,0.54
"SIE",1965,0.82,0.76,0.54
"SIE",1966,0.82,0.76,0.54
"SIE",1967,0.82,0.76,0.54
"SIE",1968,0.82,0.76,0.54
"SIE",1969,0.82,0.76,0.54
"SIE",1970,0.82,0.76,0.54
"SIE",1971,0.82,0.76,0.54
"SIE",1972,0.82,0.76,0.54
"SIE",1973,0.82,0.76,0.54
"SIE",1974,0.82,0.76,0.54
"SIE",1975,0.82,0.76,0.54
"SIE",1976,0.82,0.76,0.54
"SIE",1977,0.82,0.76,0.54
"SIE",1978,0.82,0.76,0.54
"SIE",1979,0.82,0.76,0.54
"SIE",1980,0.82,0.76,0.54
"SIE",1981,0.82,0.76,0.54
"SIE",1982,0.82,0.76,0.54
"SIE",1983,0.82,0.76,0.54
"SIE",1984,0.82,0.76,0.54
"SIE",1985,0.82,0.76,0.54
"SIE",1986,0.82,0.76,0.54
"SIE",1987,0.82,0.76,0.54
"SIE",1988,0.82,0.76,0.54
"SIE",1989,0.82,0.76,0.54
"SIE",1990,0.82,0.76,0.54
"SIE",1991,0.82,0.76,0.54
"SIE",1992,0.82,0.76,0.54
"SIE",1993,0.82,0.76,0.54
"SIE",1994,0.82,0.76,0.54
"SIE",1995,0.82,0.76,0.54
"SIE",1996,0.82,0.76,0.54
"SIE",1997,0.82,0.76,0.54
"SIE",1998,0.82,0.76,0.54
"SIE",1999,0.82,0.76,0.54
"SIE",2000,0.82,0.76,0.54
"SIE",2001,0.82,0.76,0.54
"SIE",2002,0.82,0.76,0.54
"SIE",2003,0.82,0.76,0.54
"SIE",2004,0.82,0.76,0.54
"SIE",2005,0.82,0.76,0.54
"SIE",2006,0.82,0.76,0.54
"SIE",2007,0.82,0.76,0.54
"SIE",2008,0.82,0.76,0.54
"SIE",2009,0.82,0.76,0.54
"SIE",2010,0.82,0.76,0.54
"SIE",2011,0.82,0.76,0.54
"SIE",2012,0.82,0.76,0.54
"SIE",2013,0.82,0.76,0.54
"SIN",1965,0.39,0.38,0.66
"SIN",1966,0.39,0.38,0.66
"SIN",1967,0.39,0.38,0.66
"SIN",1968,0.39,0.38,0.66
"SIN",1969,0.39,0.38,0.66
"SIN",1970,0.39,0.38,0.66
"SIN",1971,0.39,0.38,0.66
"SIN",1972,0.39,0.38,0.66
"SIN",1973,0.39,0.38,0.66
"SIN",1974,0.39,0.38,0.66
"SIN",1975,0.39,0.38,0.66
"SIN",1976,0.39,0.38,0.66
"SIN",1977,0.39,0.38,0.66
"SIN",1978,0.39,0.38,0.66
"SIN",1979,0.39,0.38,0.66
"SIN",1980,0.39,0.38,0.66
"SIN",1981,0.39,0.38,0.66
"SIN",1982,0.39,0.38,0.66
"SIN",1983,0.39,0.38,0.66
"SIN",1984,0.39,0.38,0.66
"SIN",1985,0.39,0.38,0.66
"SIN",1986,0.39,0.38,0.66
"SIN",1987,0.39,0.38,0.66
"SIN",1988,0.39,0.38,0.66
"SIN",1989,0.39,0.38,0.66
"SIN",1990,0.39,0.38,0.66
"SIN",1991,0.39,0.38,0.66
"SIN",1992,0.39,0.38,0.66
"SIN",1993,0.39,0.38,0.66
"SIN",1994,0.39,0.38,0.66
"SIN",1995,0.39,0.38,0.66
"SIN",1996,0.39,0.38,0.66
"SIN",1997,0.39,0.38,0.66
"SIN",1998,0.39,0.38,0.66
"SIN",1999,0.39,0.38,0.66
"SIN",2000,0.39,0.38,0.66
"SIN",2001,0.39,0.38,0.66
"SIN",2002,0.39,0.38,0.66
"SIN",2003,0.39,0.38,0.66
"SIN",2004,0.39,0.38,0.66
"SIN",2005,0.39,0.38,0.66
"SIN",2006,0.39,0.38,0.66
"SIN",2007,0.39,0.38,0.66
"SIN",2008,0.39,0.38,0.66
"SIN",2009,0.39,0.38,0.66
"SIN",2010,0.39,0.38,0.66
"SIN",2011,0.39,0.38,0.66
"SIN",2012,0.39,0.38,0.66
"SIN",2013,0.39,0.38,0.66
"SLO",1993,0.25,0.26,0.57
"SLO",1994,0.25,0.26,0.57
"SLO",1995,0.25,0.26,0.57
"SLO",1996,0.25,0.26,0.57
"SLO",1997,0.25,0.26,0.57
"SLO",1998,0.25,0.26,0.57
"SLO",1999,0.25,0.26,0.57
"SLO",2000,0.25,0.26,0.57
"SLO",2001,0.25,0.26,0.57
"SLO",2002,0.25,0.26,0.57
"SLO",2003,0.25,0.26,0.57
"SLO",2004,0.25,0.26,0.57
"SLO",2005,0.25,0.26,0.57
"SLO",2006,0.25,0.26,0.57
"SLO",2007,0.25,0.26,0.57
"SLO",2008,0.25,0.26,0.57
"SLO",2009,0.25,0.26,0.57
"SLO",2010,0.25,0.26,0.57
"SLO",2011,0.25,0.26,0.57
"SLO",2012,0.25,0.26,0.57
"SLO",2013,0.25,0.26,0.57
"SLV",1991,0.22,0.22,0.29
"SLV",1992,0.22,0.22,0.29
"SLV",1993,0.22,0.22,0.29
"SLV",1994,0.22,0.22,0.29
"SLV",1995,0.22,0.22,0.29
"SLV",1996,0.22,0.22,0.29
"SLV",1997,0.22,0.22,0.29
"SLV",1998,0.22,0.22,0.29
"SLV",1999,0.22,0.22,0.29
"SLV",2000,0.22,0.22,0.29
"SLV",2001,0.22,0.22,0.29
"SLV",2002,0.22,0.22,0.29
"SLV",2003,0.22,0.22,0.29
"SLV",2004,0.22,0.22,0.29
"SLV",2005,0.22,0.22,0.29
"SLV",2006,0.22,0.22,0.29
"SLV",2007,0.22,0.22,0.29
"SLV",2008,0.22,0.22,0.29
"SLV",2009,0.22,0.22,0.29
"SLV",2010,0.22,0.22,0.29
"SLV",2011,0.22,0.22,0.29
"SLV",2012,0.22,0.22,0.29
"SLV",2013,0.22,0.22,0.29
"SOL",1978,0.11,0.53,0.67
"SOL",1979,0.11,0.53,0.67
"SOL",1980,0.11,0.53,0.67
"SOL",1981,0.11,0.53,0.67
"SOL",1982,0.11,0.53,0.67
"SOL",1983,0.11,0.53,0.67
"SOL",1984,0.11,0.53,0.67
"SOL",1985,0.11,0.53,0.67
"SOL",1986,0.11,0.53,0.67
"SOL",1987,0.11,0.53,0.67
"SOL",1988,0.11,0.53,0.67
"SOL",1989,0.11,0.53,0.67
"SOL",1990,0.11,0.53,0.67
"SOL",1991,0.11,0.53,0.67
"SOL",1992,0.11,0.53,0.67
"SOL",1993,0.11,0.53,0.67
"SOL",1994,0.11,0.53,0.67
"SOL",1995,0.11,0.53,0.67
"SOL",1996,0.11,0.53,0.67
"SOL",1997,0.11,0.53,0.67
"SOL",1998,0.11,0.53,0.67
"SOL",1999,0.11,0.53,0.67
"SOL",2000,0.11,0.53,0.67
"SOL",2001,0.11,0.53,0.67
"SOL",2002,0.11,0.53,0.67
"SOL",2003,0.11,0.53,0.67
"SOL",2004,0.11,0.53,0.67
"SOL",2005,0.11,0.53,0.67
"SOL",2006,0.11,0.53,0.67
"SOL",2007,0.11,0.53,0.67
"SOL",2008,0.11,0.53,0.67
"SOL",2009,0.11,0.53,0.67
"SOL",2010,0.11,0.53,0.67
"SOL",2011,0.11,0.53,0.67
"SOL",2012,0.11,0.53,0.67
"SOL",2013,0.11,0.53,0.67
"SOM",1960,0.81,0.03,0
"SOM",1961,0.81,0.03,0
"SOM",1962,0.81,0.03,0
"SOM",1963,0.81,0.03,0
"SOM",1964,0.81,0.03,0
"SOM",1965,0.81,0.03,0
"SOM",1966,0.81,0.03,0
"SOM",1967,0.81,0.03,0
"SOM",1968,0.81,0.03,0
"SOM",1969,0.81,0.03,0
"SOM",1970,0.81,0.03,0
"SOM",1971,0.81,0.03,0
"SOM",1972,0.81,0.03,0
"SOM",1973,0.81,0.03,0
"SOM",1974,0.81,0.03,0
"SOM",1975,0.81,0.03,0
"SOM",1976,0.81,0.03,0
"SOM",1977,0.81,0.03,0
"SOM",1978,0.81,0.03,0
"SOM",1979,0.81,0.03,0
"SOM",1980,0.81,0.03,0
"SOM",1981,0.81,0.03,0
"SOM",1982,0.81,0.03,0
"SOM",1983,0.81,0.03,0
"SOM",1984,0.81,0.03,0
"SOM",1985,0.81,0.03,0
"SOM",1986,0.81,0.03,0
"SOM",1987,0.81,0.03,0
"SOM",1988,0.81,0.03,0
"SOM",1989,0.81,0.03,0
"SOM",1990,0.81,0.03,0
"SOM",1991,0.81,0.03,0
"SOM",1992,0.81,0.03,0
"SOM",1993,0.81,0.03,0
"SOM",1994,0.81,0.03,0
"SOM",1995,0.81,0.03,0
"SOM",1996,0.81,0.03,0
"SOM",1997,0.81,0.03,0
"SOM",1998,0.81,0.03,0
"SOM",1999,0.81,0.03,0
"SOM",2000,0.81,0.03,0
"SOM",2001,0.81,0.03,0
"SOM",2002,0.81,0.03,0
"SOM",2003,0.81,0.03,0
"SOM",2004,0.81,0.03,0
"SOM",2005,0.81,0.03,0
"SOM",2006,0.81,0.03,0
"SOM",2007,0.81,0.03,0
"SOM",2008,0.81,0.03,0
"SOM",2009,0.81,0.03,0
"SOM",2010,0.81,0.03,0
"SOM",2011,0.81,0.03,0
"SOM",2012,0.81,0.03,0
"SOM",2013,0.81,0.03,0
"SPN",1945,0.42,0.41,0.45
"SPN",1946,0.42,0.41,0.45
"SPN",1947,0.42,0.41,0.45
"SPN",1948,0.42,0.41,0.45
"SPN",1949,0.42,0.41,0.45
"SPN",1950,0.42,0.41,0.45
"SPN",1951,0.42,0.41,0.45
"SPN",1952,0.42,0.41,0.45
"SPN",1953,0.42,0.41,0.45
"SPN",1954,0.42,0.41,0.45
"SPN",1955,0.42,0.41,0.45
"SPN",1956,0.42,0.41,0.45
"SPN",1957,0.42,0.41,0.45
"SPN",1958,0.42,0.41,0.45
"SPN",1959,0.42,0.41,0.45
"SPN",1960,0.42,0.41,0.45
"SPN",1961,0.42,0.41,0.45
"SPN",1962,0.42,0.41,0.45
"SPN",1963,0.42,0.41,0.45
"SPN",1964,0.42,0.41,0.45
"SPN",1965,0.42,0.41,0.45
"SPN",1966,0.42,0.41,0.45
"SPN",1967,0.42,0.41,0.45
"SPN",1968,0.42,0.41,0.45
"SPN",1969,0.42,0.41,0.45
"SPN",1970,0.42,0.41,0.45
"SPN",1971,0.42,0.41,0.45
"SPN",1972,0.42,0.41,0.45
"SPN",1973,0.42,0.41,0.45
"SPN",1974,0.42,0.41,0.45
"SPN",1975,0.42,0.41,0.45
"SPN",1976,0.42,0.41,0.45
"SPN",1977,0.42,0.41,0.45
"SPN",1978,0.42,0.41,0.45
"SPN",1979,0.42,0.41,0.45
"SPN",1980,0.42,0.41,0.45
"SPN",1981,0.42,0.41,0.45
"SPN",1982,0.42,0.41,0.45
"SPN",1983,0.42,0.41,0.45
"SPN",1984,0.42,0.41,0.45
"SPN",1985,0.42,0.41,0.45
"SPN",1986,0.42,0.41,0.45
"SPN",1987,0.42,0.41,0.45
"SPN",1988,0.42,0.41,0.45
"SPN",1989,0.42,0.41,0.45
"SPN",1990,0.42,0.41,0.45
"SPN",1991,0.42,0.41,0.45
"SPN",1992,0.42,0.41,0.45
"SPN",1993,0.42,0.41,0.45
"SPN",1994,0.42,0.41,0.45
"SPN",1995,0.42,0.41,0.45
"SPN",1996,0.42,0.41,0.45
"SPN",1997,0.42,0.41,0.45
"SPN",1998,0.42,0.41,0.45
"SPN",1999,0.42,0.41,0.45
"SPN",2000,0.42,0.41,0.45
"SPN",2001,0.42,0.41,0.45
"SPN",2002,0.42,0.41,0.45
"SPN",2003,0.42,0.41,0.45
"SPN",2004,0.42,0.41,0.45
"SPN",2005,0.42,0.41,0.45
"SPN",2006,0.42,0.41,0.45
"SPN",2007,0.42,0.41,0.45
"SPN",2008,0.42,0.41,0.45
"SPN",2009,0.42,0.41,0.45
"SPN",2010,0.42,0.41,0.45
"SPN",2011,0.42,0.41,0.45
"SPN",2012,0.42,0.41,0.45
"SPN",2013,0.42,0.41,0.45
"SRB",2006,NA,NA,NA
"SRB",2007,NA,NA,NA
"SRB",2008,NA,NA,NA
"SRB",2009,NA,NA,NA
"SRB",2010,NA,NA,NA
"SRB",2011,NA,NA,NA
"SRB",2012,NA,NA,NA
"SRB",2013,NA,NA,NA
"SRI",1972,0.42,0.46,0.49
"SRI",1973,0.42,0.46,0.49
"SRI",1974,0.42,0.46,0.49
"SRI",1975,0.42,0.46,0.49
"SRI",1976,0.42,0.46,0.49
"SRI",1977,0.42,0.46,0.49
"SRI",1978,0.42,0.46,0.49
"SRI",1979,0.42,0.46,0.49
"SRI",1980,0.42,0.46,0.49
"SRI",1981,0.42,0.46,0.49
"SRI",1982,0.42,0.46,0.49
"SRI",1983,0.42,0.46,0.49
"SRI",1984,0.42,0.46,0.49
"SRI",1985,0.42,0.46,0.49
"SRI",1986,0.42,0.46,0.49
"SRI",1987,0.42,0.46,0.49
"SRI",1988,0.42,0.46,0.49
"SRI",1989,0.42,0.46,0.49
"SRI",1990,0.42,0.46,0.49
"SRI",1991,0.42,0.46,0.49
"SRI",1992,0.42,0.46,0.49
"SRI",1993,0.42,0.46,0.49
"SRI",1994,0.42,0.46,0.49
"SRI",1995,0.42,0.46,0.49
"SRI",1996,0.42,0.46,0.49
"SRI",1997,0.42,0.46,0.49
"SRI",1998,0.42,0.46,0.49
"SRI",1999,0.42,0.46,0.49
"SRI",2000,0.42,0.46,0.49
"SRI",2001,0.42,0.46,0.49
"SRI",2002,0.42,0.46,0.49
"SRI",2003,0.42,0.46,0.49
"SRI",2004,0.42,0.46,0.49
"SRI",2005,0.42,0.46,0.49
"SRI",2006,0.42,0.46,0.49
"SRI",2007,0.42,0.46,0.49
"SRI",2008,0.42,0.46,0.49
"SRI",2009,0.42,0.46,0.49
"SRI",2010,0.42,0.46,0.49
"SRI",2011,0.42,0.46,0.49
"SRI",2012,0.42,0.46,0.49
"SRI",2013,0.42,0.46,0.49
"SSD",2011,NA,NA,NA
"SSD",2012,NA,NA,NA
"SSD",2013,NA,NA,NA
"SUD",1956,0.71,0.72,0.43
"SUD",1957,0.71,0.72,0.43
"SUD",1958,0.71,0.72,0.43
"SUD",1959,0.71,0.72,0.43
"SUD",1960,0.71,0.72,0.43
"SUD",1961,0.71,0.72,0.43
"SUD",1962,0.71,0.72,0.43
"SUD",1963,0.71,0.72,0.43
"SUD",1964,0.71,0.72,0.43
"SUD",1965,0.71,0.72,0.43
"SUD",1966,0.71,0.72,0.43
"SUD",1967,0.71,0.72,0.43
"SUD",1968,0.71,0.72,0.43
"SUD",1969,0.71,0.72,0.43
"SUD",1970,0.71,0.72,0.43
"SUD",1971,0.71,0.72,0.43
"SUD",1972,0.71,0.72,0.43
"SUD",1973,0.71,0.72,0.43
"SUD",1974,0.71,0.72,0.43
"SUD",1975,0.71,0.72,0.43
"SUD",1976,0.71,0.72,0.43
"SUD",1977,0.71,0.72,0.43
"SUD",1978,0.71,0.72,0.43
"SUD",1979,0.71,0.72,0.43
"SUD",1980,0.71,0.72,0.43
"SUD",1981,0.71,0.72,0.43
"SUD",1982,0.71,0.72,0.43
"SUD",1983,0.71,0.72,0.43
"SUD",1984,0.71,0.72,0.43
"SUD",1985,0.71,0.72,0.43
"SUD",1986,0.71,0.72,0.43
"SUD",1987,0.71,0.72,0.43
"SUD",1988,0.71,0.72,0.43
"SUD",1989,0.71,0.72,0.43
"SUD",1990,0.71,0.72,0.43
"SUD",1991,0.71,0.72,0.43
"SUD",1992,0.71,0.72,0.43
"SUD",1993,0.71,0.72,0.43
"SUD",1994,0.71,0.72,0.43
"SUD",1995,0.71,0.72,0.43
"SUD",1996,0.71,0.72,0.43
"SUD",1997,0.71,0.72,0.43
"SUD",1998,0.71,0.72,0.43
"SUD",1999,0.71,0.72,0.43
"SUD",2000,0.71,0.72,0.43
"SUD",2001,0.71,0.72,0.43
"SUD",2002,0.71,0.72,0.43
"SUD",2003,0.71,0.72,0.43
"SUD",2004,0.71,0.72,0.43
"SUD",2005,0.71,0.72,0.43
"SUD",2006,0.71,0.72,0.43
"SUD",2007,0.71,0.72,0.43
"SUD",2008,0.71,0.72,0.43
"SUD",2009,0.71,0.72,0.43
"SUD",2010,0.71,0.72,0.43
"SUD",2011,0.71,0.72,0.43
"SUD",2012,0.71,0.72,0.43
"SUD",2013,0.71,0.72,0.43
"SWA",1968,0.06,0.17,0.44
"SWA",1969,0.06,0.17,0.44
"SWA",1970,0.06,0.17,0.44
"SWA",1971,0.06,0.17,0.44
"SWA",1972,0.06,0.17,0.44
"SWA",1973,0.06,0.17,0.44
"SWA",1974,0.06,0.17,0.44
"SWA",1975,0.06,0.17,0.44
"SWA",1976,0.06,0.17,0.44
"SWA",1977,0.06,0.17,0.44
"SWA",1978,0.06,0.17,0.44
"SWA",1979,0.06,0.17,0.44
"SWA",1980,0.06,0.17,0.44
"SWA",1981,0.06,0.17,0.44
"SWA",1982,0.06,0.17,0.44
"SWA",1983,0.06,0.17,0.44
"SWA",1984,0.06,0.17,0.44
"SWA",1985,0.06,0.17,0.44
"SWA",1986,0.06,0.17,0.44
"SWA",1987,0.06,0.17,0.44
"SWA",1988,0.06,0.17,0.44
"SWA",1989,0.06,0.17,0.44
"SWA",1990,0.06,0.17,0.44
"SWA",1991,0.06,0.17,0.44
"SWA",1992,0.06,0.17,0.44
"SWA",1993,0.06,0.17,0.44
"SWA",1994,0.06,0.17,0.44
"SWA",1995,0.06,0.17,0.44
"SWA",1996,0.06,0.17,0.44
"SWA",1997,0.06,0.17,0.44
"SWA",1998,0.06,0.17,0.44
"SWA",1999,0.06,0.17,0.44
"SWA",2000,0.06,0.17,0.44
"SWA",2001,0.06,0.17,0.44
"SWA",2002,0.06,0.17,0.44
"SWA",2003,0.06,0.17,0.44
"SWA",2004,0.06,0.17,0.44
"SWA",2005,0.06,0.17,0.44
"SWA",2006,0.06,0.17,0.44
"SWA",2007,0.06,0.17,0.44
"SWA",2008,0.06,0.17,0.44
"SWA",2009,0.06,0.17,0.44
"SWA",2010,0.06,0.17,0.44
"SWA",2011,0.06,0.17,0.44
"SWA",2012,0.06,0.17,0.44
"SWA",2013,0.06,0.17,0.44
"SWD",1945,0.06,0.2,0.23
"SWD",1946,0.06,0.2,0.23
"SWD",1947,0.06,0.2,0.23
"SWD",1948,0.06,0.2,0.23
"SWD",1949,0.06,0.2,0.23
"SWD",1950,0.06,0.2,0.23
"SWD",1951,0.06,0.2,0.23
"SWD",1952,0.06,0.2,0.23
"SWD",1953,0.06,0.2,0.23
"SWD",1954,0.06,0.2,0.23
"SWD",1955,0.06,0.2,0.23
"SWD",1956,0.06,0.2,0.23
"SWD",1957,0.06,0.2,0.23
"SWD",1958,0.06,0.2,0.23
"SWD",1959,0.06,0.2,0.23
"SWD",1960,0.06,0.2,0.23
"SWD",1961,0.06,0.2,0.23
"SWD",1962,0.06,0.2,0.23
"SWD",1963,0.06,0.2,0.23
"SWD",1964,0.06,0.2,0.23
"SWD",1965,0.06,0.2,0.23
"SWD",1966,0.06,0.2,0.23
"SWD",1967,0.06,0.2,0.23
"SWD",1968,0.06,0.2,0.23
"SWD",1969,0.06,0.2,0.23
"SWD",1970,0.06,0.2,0.23
"SWD",1971,0.06,0.2,0.23
"SWD",1972,0.06,0.2,0.23
"SWD",1973,0.06,0.2,0.23
"SWD",1974,0.06,0.2,0.23
"SWD",1975,0.06,0.2,0.23
"SWD",1976,0.06,0.2,0.23
"SWD",1977,0.06,0.2,0.23
"SWD",1978,0.06,0.2,0.23
"SWD",1979,0.06,0.2,0.23
"SWD",1980,0.06,0.2,0.23
"SWD",1981,0.06,0.2,0.23
"SWD",1982,0.06,0.2,0.23
"SWD",1983,0.06,0.2,0.23
"SWD",1984,0.06,0.2,0.23
"SWD",1985,0.06,0.2,0.23
"SWD",1986,0.06,0.2,0.23
"SWD",1987,0.06,0.2,0.23
"SWD",1988,0.06,0.2,0.23
"SWD",1989,0.06,0.2,0.23
"SWD",1990,0.06,0.2,0.23
"SWD",1991,0.06,0.2,0.23
"SWD",1992,0.06,0.2,0.23
"SWD",1993,0.06,0.2,0.23
"SWD",1994,0.06,0.2,0.23
"SWD",1995,0.06,0.2,0.23
"SWD",1996,0.06,0.2,0.23
"SWD",1997,0.06,0.2,0.23
"SWD",1998,0.06,0.2,0.23
"SWD",1999,0.06,0.2,0.23
"SWD",2000,0.06,0.2,0.23
"SWD",2001,0.06,0.2,0.23
"SWD",2002,0.06,0.2,0.23
"SWD",2003,0.06,0.2,0.23
"SWD",2004,0.06,0.2,0.23
"SWD",2005,0.06,0.2,0.23
"SWD",2006,0.06,0.2,0.23
"SWD",2007,0.06,0.2,0.23
"SWD",2008,0.06,0.2,0.23
"SWD",2009,0.06,0.2,0.23
"SWD",2010,0.06,0.2,0.23
"SWD",2011,0.06,0.2,0.23
"SWD",2012,0.06,0.2,0.23
"SWD",2013,0.06,0.2,0.23
"SWZ",1945,0.53,0.54,0.61
"SWZ",1946,0.53,0.54,0.61
"SWZ",1947,0.53,0.54,0.61
"SWZ",1948,0.53,0.54,0.61
"SWZ",1949,0.53,0.54,0.61
"SWZ",1950,0.53,0.54,0.61
"SWZ",1951,0.53,0.54,0.61
"SWZ",1952,0.53,0.54,0.61
"SWZ",1953,0.53,0.54,0.61
"SWZ",1954,0.53,0.54,0.61
"SWZ",1955,0.53,0.54,0.61
"SWZ",1956,0.53,0.54,0.61
"SWZ",1957,0.53,0.54,0.61
"SWZ",1958,0.53,0.54,0.61
"SWZ",1959,0.53,0.54,0.61
"SWZ",1960,0.53,0.54,0.61
