"country","sftgcode","forecast.year","mean.p","rf.p","threat.p","harff.p","year","imr.normed.ln","mev.regac.ln","postcw","cou.tries5d","pol.cat.fl2","pol.cat.fl3","pol.cat.fl7","pol.durable.ln","gdppcgrow.sr","mev.civtot.ln","ios.iccpr1","wdi.popsize.ln","coup.p","cwar.p","reg.eap","reg.eur","reg.mna","reg.sca","reg.amr","pol.cat.pitf2","pol.cat.pitf3","pol.cat.pitf4","pol.cat.pitf5","pol.cat.pitf6","dis.l4pop.ln","pitf.p","mkl.ever","pit.sftpuhvl2.10.ln","pol.autoc","elc.eliti","elc.elethc","wdi.trade.ln","reg.afr","mkl.ongoing","countryage.ln","pol.cat.fl1","elf.ethnicc1","elf.ethnicc2","elf.ethnicc3","elf.ethnicc9","elc.eleth1","elc.eleth2","date"
"Eritrea","ERI",2015,0.0061845370041999,0.002,0.0107390427394619,0.0058145682731378,2014,0.672804004448575,1.79175946922805,1,1,0,0,0,3.09104245335832,1.30515944613411,0,0,8.75355065320064,0.0728976519401595,0.0148499218066663,0,0,0,0,0,0,0,0,0,0,0,0.0165113115803662,0,0,1,0,0,3.6251383401884,1,0,3.09104245335832,1,0,0,1,0,0,0,2015-05-27
"Kenya","KEN",2015,0.00599473859821591,0.003,0.00729178324748484,0.00769243254716288,2014,0.730179182876425,3.13549421592915,1,0,0,1,0,2.56494935746154,2.29663062875987,0,0,10.6999512086265,0.0226956898392129,0.0217655890569461,0,0,0,0,0,0,0,1,0,0,0,0.0310431840015529,0,0,0,0,0,3.92978495996904,1,0,3.95124371858143,0,0,0,1,0,0,0,2015-05-27
"Timor Leste","ETM",2015,0.00578412651296776,0.003,0.00189145862695045,0.0124609209119528,2014,0.681867901784534,2.30258509299405,1,0,0,1,0,2.56494935746154,2.56389186501316,0,0,7.07332819032641,0.0251191462198272,0.004557212821544,1,0,0,0,0,0,1,0,0,0,0,0.142075182119084,0,0,0,0,0,4.91773690175575,0,0,2.56494935746154,0,0,0,0,1,0,0,2015-05-27
"South Africa","SAF",2015,0.00570507144038815,0,0.00446704944192095,0.0126481648792435,2014,0.550947908861892,1.94591014905531,1,0,0,1,0,3.04452243772342,1.23484492823244,0,1,10.8810142957606,0.0194789889898438,0.0140648465894833,0,0,0,0,0,0,0,1,0,0,0,0.0299710902146417,1,0,0,0,1,4.16236667438203,1,0,4.65396035015752,0,0,0,1,0,1,0,2015-05-27
"Senegal","SEN",2015,0.00552294342376907,0.004,0.00520185642648663,0.00736697384482059,2014,0.9887003105424,2.70805020110221,1,0,0,1,0,2.70805020110221,2.13190000451315,0,1,9.55628757895991,0.0236698498852998,0.014535216608477,0,0,0,0,0,0,0,1,0,0,0,0.0394879877852515,0,0,0,0,0,4.29895168144262,1,0,4.00733318523247,0,0,0,1,0,0,0,2015-05-27
"Colombia","COL",2015,0.0054544369266301,0.002,0.00137173456567501,0.0129915762142153,2014,-0.266911933346133,0,1,0,0,1,0,4.06044301054642,2.1336590617186,1.6094379124341,1,10.7856299091727,0.014136035060397,0.00477098320238292,0,0,0,0,1,0,1,0,0,0,0,0.0347810642700032,1,3.55534806148941,0,0,0,3.63847417537936,0,0,5.27811465923052,0,0,1,0,0,0,0,2015-05-27
"Malawi","MAW",2015,0.00535948577588431,0,0.00409493658700406,0.0119835207406489,2014,0.895114742867555,1.94591014905531,1,0,0,1,0,3.04452243772342,2.38745390000407,0,1,9.70275150493857,0.0234892045125584,0.0112124809628854,0,0,0,0,0,0,1,0,0,0,0,0.102042296353608,1,0,0,0,0,4.70516268690297,1,0,3.93182563272433,0,0,0,1,0,0,0,2015-05-27
"Equatorial Guinea","EQG",2015,0.00528885023163102,0.001,0.00826167990453119,0.00660487079036187,2014,1.28807401153124,2.70805020110221,1,0,1,0,0,3.8286413964891,-1.76276963396318,0,1,6.62938174732192,0.0410341753379279,0.016552028168592,0,0,0,0,0,0,0,0,0,0,0,0.0248104424575974,1,0,1,0,1,5.05517889656986,1,0,3.85014760171006,0,0,1,0,0,0,1,2015-05-27
"Lebanon","LEB",2015,0.00514201682915976,0,0.000830927584029611,0.0145951229034497,2014,-0.899356168200112,3.17805383034795,1,0,0,1,0,2.30258509299405,1.41421336709787,0,0,8.40455962445849,0.00750991976790594,0.00426363164175954,0,0,1,0,0,0,1,0,0,0,2.39789527279837,0.0769675781495516,0,0,0,0,1,4.93226184827664,0,0,4.27666611901606,0,1,0,0,0,1,0,2015-05-27
"Morocco","MOR",2015,0.00513707850832611,0.001,0.00999701314598958,0.00441422237898874,2014,0.223194531374704,2.77258872223978,1,0,1,0,0,3.91202300542815,1.70950580259607,0,0,10.4045097796536,0.0187235299990354,0.035341385182914,0,0,1,0,0,0,0,0,0,0,0,0.0206974590814861,0,0,1,0,0,4.38835858168764,0,0,4.07753744390572,0,0,1,0,0,0,0,2015-05-27
"Tajikistan","TAJ",2015,0.00506704029209884,0,0.00936292031288225,0.00583820056341429,2014,0.579910257562653,3.09104245335832,1,0,1,0,0,2.83321334405622,2.55590753287025,0,1,9.0128443430345,0.0218609432187947,0.0294953091848141,0,0,0,1,0,1,0,0,0,0,0,0.0333447116601311,0,0,1,0,0,4.47176005442009,0,0,3.17805383034795,0,0,1,0,0,0,0,2015-05-27
"Benin","BEN",2015,0.00504500007723844,0.001,0.00476757707716899,0.00936742315454632,2014,1.06833439031292,2.70805020110221,1,0,0,1,0,3.17805383034795,2.33978225858855,0,1,9.24217561029607,0.0226752805170398,0.0135980761012765,0,0,0,0,0,0,0,1,0,0,0,0.0420167540119512,0,0,0,0,0,3.94686139224472,1,0,4.00733318523247,0,0,0,1,0,0,0,2015-05-27
"Azerbaijan","AZE",2015,0.00501849510210194,0.002,0.00529698567180367,0.00775849963450215,2014,0.3072447585379,3.17805383034795,1,0,0,0,0,2.99573227355399,1.67143911775621,0,1,9.15025071329145,0.0129499817865843,0.0225725956455763,0,1,0,0,0,0,0,0,0,0,0,0.0172194767188573,1,0,1,0,1,4.32537378116752,0,0,3.17805383034795,1,1,0,0,0,1,0,2015-05-27
"Sierra Leone","SIE",2015,0.00501604279165415,0.002,0.00546507539162301,0.00758305298333943,2014,1.31812959426677,2.70805020110221,1,0,0,1,0,2.56494935746154,2.45820267714565,0,1,8.71474402516711,0.0303343663918203,0.0129159713282167,0,0,0,0,0,0,0,1,0,0,0,0.0509901744047426,1,0,0,0,0,4.67779124752207,1,0,3.98898404656427,0,0,0,1,0,0,0,2015-05-27
"Liberia","LBR",2015,0.00490105473331867,0.002,0.00584746186379049,0.00685570233616552,2014,1.26056176385255,2.70805020110221,1,0,0,1,0,2.19722457733622,0.749531688995862,0,0,8.36499191027609,0.0419413522095643,0.0111088427610229,0,0,0,0,0,0,0,1,0,0,0,0.0487735503232232,1,0,0,0,0,4.80303630227765,1,0,5.12396397940326,0,0,0,1,0,0,0,2015-05-27
"Laos","LAO",2015,0.0048231640528323,0.001,0.00792270096676498,0.00554679119173193,2014,1.02245642927015,2.30258509299405,1,0,0,0,0,3.68887945411394,2.72139203503664,0,0,8.82021604013018,0.0260504488693943,0.0216813109918614,1,0,0,0,0,0,0,0,0,0,0,0.036711407047507,1,0,1,1,0,4.42324307964479,0,0,4.18965474202643,1,0,1,0,0,0,0,2015-05-27
"Djibouti","DJI",2015,0.00477326391950444,0.003,0.00622281137996412,0.0050969803785492,2014,0.939720447052502,2.77258872223978,1,0,1,0,0,2.77258872223978,2.44952940867698,0,1,6.77185766048052,0.0305998734982618,0.0148250179277511,0,0,0,0,0,0,0,1,0,0,0,0.037789427105247,0,0,0,0,0,4.89961301244529,1,0,3.63758615972639,0,0,0,1,0,0,0,2015-05-27
"Ecuador","ECU",2015,0.00462670829184411,0.001,0.00909820129870207,0.00378192357683026,2014,-0.0898192920778264,1.6094379124341,1,1,1,0,0,2.70805020110221,1.90875785240282,0,1,9.6638256971269,0.0513677703346837,0.015756835256018,0,0,0,0,1,0,0,1,0,0,0,0.0127414360370852,0,0,0,0,0,4.10787046579675,0,0,5.22035582507832,0,0,0,1,0,0,0,2015-05-27
"Guatemala","GUA",2015,0.00451140893291092,0.003,0.00222495490975433,0.00830927188897843,2014,0.181131282865579,2.19722457733622,1,0,0,1,0,2.94443897916644,2.00002254067183,0,1,9.6465417765097,0.0138579567270199,0.00825074442292214,0,0,0,0,1,0,0,1,0,0,0,0.0150093986638523,1,0,0,0,1,4.07142629937223,0,0,5.17048399503815,0,0,1,0,0,1,0,2015-05-27
"Saudi Arabia","SAU",2015,0.00410059219489665,0.001,0.00402345248435479,0.00727832410033517,2014,-0.296643853117732,3.17805383034795,1,0,0,0,0,4.48863636973214,1.89574658195618,0,0,10.2691325945816,0.00756627692485569,0.0242061548052481,0,0,1,0,0,0,0,0,0,0,2.77258872223978,0.0253236414171672,0,0,1,1,1,4.41188492647183,0,0,4.4188406077966,1,1,0,0,0,1,0,2015-05-27
"Armenia","ARM",2015,0.00409888664224216,0,0.00303974837970532,0.00925691154702114,2014,-0.339382406440641,3.17805383034795,1,0,1,0,0,2.83321334405622,1.85244902975253,0,1,7.99852556604155,0.0114021426293783,0.0133420383758903,0,1,0,0,0,0,1,0,0,0,0,0.0560453696982375,0,0,0,0,0,4.31797436348468,0,0,3.17805383034795,0,1,0,0,0,0,0,2015-05-27
"Comoros","COM",2015,0.00405103706953548,0.001,0.00178223455691593,0.0093708766516905,2014,1.20285058424246,0,1,0,0,1,0,2.19722457733622,1.82984530269755,0,0,6.59975756766624,0.0613065095023124,0.00229230324205643,0,0,0,0,0,0,0,1,0,0,0,0.0590533611190233,0,0,0,0,0,4.35968748866452,1,0,3.68887945411394,0,1,0,0,0,0,0,2015-05-27
"Mexico","MEX",2015,0.00403993442746607,0.006,0.00235908900965955,0.00376071427273867,2014,-0.444186328456749,1.38629436111989,1,0,0,1,0,2.89037175789616,1.4576551752905,1.38629436111989,1,11.7144972007373,0.0122193839945446,0.00960811478226918,0,0,0,0,1,0,0,1,0,0,0,0.00978083638413793,0,3.36729582998647,0,0,0,4.16137224229654,0,0,5.26785815906333,0,0,1,0,0,0,0,2015-05-27
"Vietnam","VIE",2015,0.00382509036206949,0.003,0.00633903259731595,0.00213623848889251,2014,-0.0323820548683114,2.30258509299405,1,0,0,0,0,4.11087386417331,2.44540385692968,0,0,11.4043252627459,0.0112725684448155,0.0303384012765139,1,0,0,0,0,0,0,0,0,0,0,0.0159158840288497,1,0,1,1,0,5.09782329188048,0,0,3.66356164612965,1,1,0,0,0,0,0,2015-05-27
"Bahrain","BAH",2015,0.00371879360039985,0.002,0.00157179514729793,0.00758458565390163,2014,-0.706232678467297,3.17805383034795,1,0,0,0,0,1.09861228866811,2.18065535340483,0,0,7.19456522123891,0.0105857105026965,0.00678184636971041,0,0,1,0,0,0,0,0,0,0,4.47733681447821,0.0272891402053861,0,0,1,0,1,4.80534527379528,0,0,3.78418963391826,1,0,1,0,0,0,1,2015-05-27
"Turkmenistan","TKM",2015,0.00360504712284221,0.001,0.00561635425841377,0.00419878711011286,2014,0.664706794193139,3.09104245335832,1,0,0,0,0,3.17805383034795,3.21282599721499,0,1,8.5640905176787,0.0151615446924798,0.0215803353404014,0,0,0,1,0,0,0,0,0,0,2.07944154167984,0.0262929212243832,0,0,1,0,0,4.76772507080398,0,0,3.17805383034795,1,0,1,0,0,0,0,2015-05-27
"Georgia","GRG",2015,0.00355567952988168,0.001,0.001278924386504,0.00838811420314104,2014,-0.162084182719734,3.17805383034795,1,0,0,1,0,3.17805383034795,2.17538982899956,0,1,8.40898417819413,0.00850341202340083,0.00629196019903927,0,1,0,0,0,0,0,1,0,0,0,0.0240671093555648,1,0,0,0,1,4.62820889271558,0,0,3.17805383034795,0,0,1,0,0,1,0,2015-05-27
"Guyana","GUY",2015,0.00352776756845128,0,0.00106597667118899,0.00951732603416483,2014,0.537040301914471,1.6094379124341,1,0,0,1,0,3.13549421592915,1.95663151193816,0,1,6.68412786062315,0.0193596028597914,0.00290166839335803,0,0,0,0,1,0,1,0,0,0,0,0.0563587578851645,0,0,0,0,1,5.3172833183935,0,0,3.89182029811063,0,0,1,0,0,1,0,2015-05-27
"Ghana","GHA",2015,0.00344223648537511,0,0.00474557373776127,0.00558113571836406,2014,0.674883007254312,2.70805020110221,1,0,0,1,0,2.63905732961526,2.03940463549809,0,1,10.1621757608888,0.0191745415510024,0.0152047835312632,0,0,0,0,0,0,0,1,0,0,0,0.0308743676106806,0,0,0,0,0,4.49310506884419,1,0,4.06044301054642,0,0,0,1,0,0,0,2015-05-27
"Brazil","BRA",2015,0.00343562582902096,0,0.00417305778744372,0.00613381969961915,2014,-0.0208636029058034,1.6094379124341,1,0,0,1,0,3.40119738166216,0.380404196403717,0,0,12.2078806351315,0.016419525884671,0.0146926481702492,0,0,0,0,1,0,0,1,0,0,0,0.0134658457757885,0,0,0,0,0,3.31749344287887,0,0,5.24702407216049,0,0,1,0,0,0,0,2015-05-27
"Uzbekistan","UZB",2015,0.00327069990209256,0,0.00531796125781202,0.00449413844846564,2014,0.0114055222414811,3.09104245335832,1,0,0,0,0,3.17805383034795,2.84606635252587,0,1,10.3170266448007,0.00956663958314992,0.0279952501604146,0,0,0,1,0,0,0,0,0,0,0,0.00954378498636286,0,0,1,1,1,4.08218094004695,0,0,3.17805383034795,1,0,1,0,0,1,0,2015-05-27
"Romania","RUM",2015,0.00322805822348497,0.001,0.00110655326501909,0.00757762140543581,2014,-0.657836137524074,2.19722457733622,1,0,0,1,0,2.94443897916644,1.70293000690163,0,1,9.9025550178608,0.00758928528407627,0.0058052973751759,0,1,0,0,0,0,0,1,0,0,0,0.0177198722925454,1,0,0,0,1,4.43705245696033,0,0,4.92725368515721,0,0,1,0,0,1,0,2015-05-27
"Lesotho","LES",2015,0.00321255581052836,0,0.00460105226731217,0.00503661516427291,2014,0.945282638587003,1.94591014905531,1,1,0,1,0,2.56494935746154,1.47496621653712,0,1,7.63745856809529,0.0760141803951138,0.00562940580464543,0,0,0,0,0,0,0,1,0,0,0,0.0408293139078383,0,0,0,0,0,5.01473438241892,1,0,3.89182029811063,0,1,0,0,0,0,0,2015-05-27
"Swaziland","SWA",2015,0.00310580555321925,0.001,0.00459289375516387,0.00372452290449389,2014,1.02776051119981,1.94591014905531,1,0,0,0,0,3.73766961828337,1.3049988345255,0,0,7.13050995469403,0.0298764126929146,0.0107671588546374,0,0,0,0,0,0,0,0,0,0,0,0.0216088059114361,0,0,1,0,0,4.74173549180448,1,0,3.85014760171006,1,1,0,0,0,0,0,2015-05-27
"Bosnia and Herzegovina","BOS",2015,0.00306095029896076,0.001,0.00159043845217985,0.00659241244470241,2014,-1.21156378270469,2.19722457733622,1,0,0,0,1,0,0.89347700151027,0,1,8.2504391258553,0.010646324687423,0.00684341212184731,0,1,0,0,0,0,0,0,0,1,0,0.0145233155848694,1,0,0,0,1,4.44292990747082,0,0,3.13549421592915,0,0,0,1,0,1,0,2015-05-27
"Namibia","NAM",2015,0.00265101437165644,0,0.00207527065629829,0.00587777245867103,2014,0.844489945338078,1.94591014905531,1,0,0,1,0,3.2188758248682,2.30252779175183,0,1,7.74210466858291,0.0220030218456821,0.00553653852758268,0,0,0,0,0,0,0,1,0,0,0,0.0377397988995614,0,0,0,0,0,4.64510969847685,1,0,3.2188758248682,0,0,0,1,0,0,0,2015-05-27
"Dominican Republic","DOM",2015,0.00263304269296118,0,0.00161779364590357,0.00628133443297996,2014,0.000764428649956109,2.19722457733622,1,0,0,1,0,2.94443897916644,2.70185231887756,0,1,9.24992265437081,0.0116692169085354,0.00654177668461459,0,0,0,0,1,0,0,1,0,0,2.39789527279837,0.0228790147724333,1,0,0,0,0,4.03890514195886,0,0,5.01063529409626,0,0,1,0,0,0,0,2015-05-27
"Croatia","CRO",2015,0.00253272879831223,0,0.000452420558113613,0.00714576583682308,2014,-1.20643994588505,2.19722457733622,1,0,0,1,0,2.70805020110221,-0.632498431647129,0,1,8.35601453981523,0.00603503127394291,0.0025398053766824,0,1,0,0,0,0,0,1,0,0,1.94591014905531,0.0181024870140556,0,0,0,0,1,4.4476287852862,0,0,3.17805383034795,0,0,1,0,0,1,0,2015-05-27
"Moldova","MLD",2015,0.00241476690293695,0,0.000771779133020785,0.00647252157579007,2014,-0.416744386833009,2.19722457733622,1,0,0,1,0,3.17805383034795,2.1440535953602,0,1,8.17711293370798,0.00845782834439002,0.00361787765085695,0,1,0,0,0,0,0,1,0,0,0,0.0214722804561116,0,0,0,0,1,4.83083070425379,0,0,3.17805383034795,0,0,1,0,0,1,0,2015-05-27
"Peru","PER",2015,0.00238672358972208,0,0.00224261690018313,0.00491755386898311,2014,0.0298829517382541,1.6094379124341,1,0,0,1,0,2.63905732961526,1.53318077428848,0,1,10.3213950322977,0.0150330886105206,0.00786436522718531,0,0,0,0,1,0,0,1,0,0,0,0.0140247673700024,1,0,0,0,0,3.87875840104786,0,0,4.91265488573605,0,0,0,1,0,0,0,2015-05-27
"Belgium","BEL",2015,0.00210358307678699,0,0.000346883349627396,0.00596386588073357,2014,-1.54598333308047,2.19722457733622,1,0,0,1,0,4.26267987704132,1.02107022135464,0,1,9.32213368277018,0.00316169351985809,0.00297296343794667,0,1,0,0,0,0,1,0,0,0,0,0.0237955841522012,0,0,0,0,1,5.10097322477208,0,0,5.22035582507832,0,0,1,0,0,1,0,2015-05-27
"Serbia","SRB",2015,0.00190746250059955,0,0.000609405376196462,0.00511298212560219,2014,-1.1582178022393,2.19722457733622,1,0,0,1,0,2.19722457733622,-1.34639706942602,0,1,8.87684218847149,0.00718667062630579,0.00312318224954669,0,1,0,0,0,0,0,1,0,0,0,0.0118701879000031,0,0,0,0,1,4.52928161505517,0,0,2.19722457733622,0,0,0,0,1,1,0,2015-05-27
"Fiji","FJI",2015,0.001874511763279,0,0.00131356723809108,0.00430996805174591,2014,-0.653906859329673,0,1,0,1,0,0,0,2.0225140706323,0,0,6.78113140301027,0.033816362074072,0.00247739943945421,1,0,0,0,0,1,0,0,0,0,0,0.0264855935572978,0,1.38629436111989,0,0,0,4.91538214246152,0,0,3.80666248977032,0,0,1,0,0,0,0,2015-05-27
"Solomon Islands","SOL",2015,0.00186878505610658,0,0.000444975427332924,0.00516137974098681,2014,-0.193136906044084,0,1,0,0,1,0,2.39789527279837,1.22777289890596,0,0,6.33013258547676,0.0224441168632817,0.000998930248110982,1,0,0,0,0,0,0,1,0,0,0,0.0348870424913834,0,0,0,0,0,4.78026305982504,0,0,3.61091791264422,0,1,0,0,0,0,0,2015-05-27
"Argentina","ARG",2015,0.00186616196996106,0,0.0011843549029206,0.00441413100696258,2014,-0.677717508160089,1.6094379124341,1,0,0,1,0,3.46573590279973,0.685169783335044,0,1,10.6321525895139,0.00798046988765175,0.00604193584922252,0,0,0,0,1,0,0,1,0,0,0,0.00794071119748164,1,0,0,0,0,3.37923764462317,0,0,5.29330482472449,0,1,0,0,0,0,0,2015-05-27
"Albania","ALB",2015,0.00184434581816326,0,0.000782335053744543,0.00475070240074524,2014,-0.396835612986462,2.19722457733622,1,0,0,1,0,2.89037175789616,1.44996454931498,0,1,7.97155732738004,0.009433190494935,0.00340364697066876,0,1,0,0,0,0,0,1,0,0,0,0.0218148282539608,1,0,0,0,0,4.47662244494218,0,0,4.63472898822964,0,1,0,0,0,0,0,2015-05-27
"Honduras","HON",2015,0.00181988761192427,0.001,0.0013824632258416,0.00307719960993122,2014,-0.0467021086604406,2.19722457733622,1,0,0,1,0,3.49650756146648,1.75657563030688,0,1,8.99933386781827,0.0106816631211085,0.00584927707002213,0,0,0,0,1,0,0,1,0,0,1.09861228866811,0.0162204378667078,0,0,0,0,0,4.76628776973482,0,0,5.17614973257383,0,1,0,0,0,0,0,2015-05-27
"Bulgaria","BUL",2015,0.0017061051761528,0,0.00114537905227003,0.00397293647618836,2014,-0.262925217112011,2.19722457733622,1,0,0,1,0,3.2188758248682,1.30585995608553,0,1,8.89083940519775,0.00985308161918937,0.00502781940779022,0,1,0,0,0,0,0,1,0,0,0,0.0242616459973296,1,0,0,0,0,4.9226465151585,0,0,4.91998092582813,0,0,1,0,0,0,0,2015-05-27
"Cyprus","CYP",2015,0.00166958370268509,0.002,0.000470973037858734,0.00253777807019655,2014,-0.83153357186941,3.17805383034795,1,0,0,1,0,3.71357206670431,-1.5011610286787,0,1,7.03980582569538,0.00574304969260519,0.00274817099629862,0,1,0,0,0,0,0,0,1,0,0,0.00551170934252769,0,0,0,1,1,4.46213320429992,0,0,4.00733318523247,0,1,0,0,0,1,0,2015-05-27
"Oman","OMA",2015,0.00166081507060217,0,0.00215854857824802,0.00282389663355849,2014,-0.337237250029364,3.17805383034795,1,0,0,0,0,4.06044301054642,1.71644928087311,0,0,8.1976609789457,0.00805657346691997,0.0116420309106499,0,0,1,0,0,0,0,0,0,0,0,0.0127486098646799,0,0,1,0,0,4.59081486170345,0,0,5.89989735358249,1,0,1,0,0,0,0,2015-05-27
"El Salvador","SAL",2015,0.00162762592378299,0,0.00128713163639749,0.00359574613495147,2014,-0.0617723615803024,2.19722457733622,1,0,0,1,0,3.43398720448515,1.41347756775527,0,1,8.75470565370029,0.0108988888951305,0.00533055219977686,0,0,0,0,1,0,0,1,0,0,0,0.0123541602470336,1,0,0,0,0,4.27948171200619,0,0,5.15905529921453,0,1,0,0,0,0,0,2015-05-27
"Nicaragua","NIC",2015,0.00156470654400629,0,0.0013956085146186,0.00329851111740028,2014,0.0372776120352217,2.19722457733622,1,0,0,1,0,3.2188758248682,2.13040395129076,0,1,8.712838590291,0.0117396434567623,0.00553437212687503,0,0,0,0,1,0,0,1,0,0,0,0.0133757428893151,1,0,0,0,0,4.52878189751489,0,0,5.17614973257383,0,0,1,0,0,0,0,2015-05-27
"Paraguay","PAR",2015,0.00150987008066334,0,0.00132591066412212,0.00320369957786789,2014,0.0562516670303962,1.6094379124341,1,0,0,1,0,3.13549421592915,2.09472407872158,0,1,8.82501533422388,0.0135043173642909,0.0047441177149164,0,0,0,0,1,0,0,1,0,0,0,0.0143241589476895,0,0,0,0,0,4.54394223918174,0,0,5.31811999384422,0,1,0,0,0,0,0,2015-05-27
"Jamaica","JAM",2015,0.00144586305651772,0.001,0.000709243941514033,0.00262834522803913,2014,-0.359628940407616,2.19722457733622,1,0,0,1,0,4.02535169073515,0.723597332503092,0,1,7.90644925335094,0.00811196680617717,0.00339324539593599,0,0,0,0,1,0,0,1,0,0,0,0.00972425554002865,0,0,0,0,0,4.42376667851812,0,0,3.97029191355212,0,0,1,0,0,0,0,2015-05-27
"Mongolia","MON",2015,0.00141093125488241,0,0.00124830516723107,0.00298448859741616,2014,0.165700200883686,2.30258509299405,1,0,0,1,0,3.13549421592915,2.7971235504458,0,1,7.95123286942171,0.0123905546435945,0.00471294284736006,1,0,0,0,0,0,0,0,1,0,0,0.0149333530267066,0,0,0,0,0,4.72000383806537,0,0,4.64439089914137,0,0,1,0,0,0,0,2015-05-27
"United Arab Emirates","UAE",2015,0.00137766310216883,0,0.00235923091212231,0.00177375839438416,2014,-0.585698609288347,3.17805383034795,1,0,0,0,0,3.78418963391826,1.89879956795672,0,0,9.14271752586146,0.00699970236968248,0.0141647172127622,0,0,1,0,0,0,0,0,0,0,0,0.0104422889350542,0,0,1,0,0,5.17086405552054,0,0,3.78418963391826,1,0,0,1,0,0,0,2015-05-27
"Trinidad and Tobago","TRI",2015,0.00135199751904431,0,0.000882024767004219,0.00317396779012871,2014,0.235355200132854,1.6094379124341,1,0,0,1,0,3.97029191355212,1.04360225478372,0,1,7.20128347947791,0.0139147662771485,0.00296348817657939,0,0,0,0,1,0,0,0,1,0,0,0.00646620504255839,0,0,0,0,1,4.63621092402969,0,0,3.97029191355212,0,0,0,1,0,1,0,2015-05-27
"Montenegro","MNE",2015,0.00120779011572486,0,0.000365482638612402,0.00325788770856217,2014,-0.791367530203757,2.19722457733622,1,0,0,1,0,2.19722457733622,1.06558611413652,0,1,6.43194763900506,0.00823296009219373,0.00161691933389759,0,1,0,0,0,0,0,1,0,0,0,0.0159268611134001,0,0,0,0,0,4.64308777543518,0,0,2.19722457733622,0,0,0,0,1,0,0,2015-05-27
"Panama","PAN",2015,0.00113006395190518,0.002,0.000419780076466262,0.000970411779249274,2014,-0.606050838146646,0,1,0,0,1,0,3.25809653802148,2.49017413485959,0,1,8.25950219022383,0.0106512573096531,0.00157433894436216,0,0,0,0,1,0,0,0,1,0,0,0.00379455676115213,0,0,0,0,0,5.0418344551327,0,0,4.71849887129509,0,0,1,0,0,0,0,2015-05-27
"Kuwait","KUW",2015,0.00107444777636123,0,0.00121614448657389,0.0020071988425098,2014,-0.960059113775486,3.17805383034795,1,0,0,0,0,3.93182563272433,1.14005583727858,0,0,8.12224419467132,0.0053798491731304,0.00818757364237848,0,0,1,0,0,0,0,0,0,0,0,0.00772462231240482,0,0,1,0,0,4.58606483231625,0,0,3.98898404656427,1,0,0,1,0,0,0,2015-05-27
"United Kingdom","UKG",2015,0.00107372573805471,0.001,0.000658639410309073,0.00156253780385506,2014,-1.48564020302504,2.19722457733622,1,0,0,1,0,4.90527477843843,1.59778147762966,0,0,11.0683053939472,0.00348565329474041,0.00563228453159178,0,1,0,0,0,0,0,0,1,0,0,0.00355205842796009,0,0,0,0,0,4.11995664162524,0,0,6.17170059741091,0,1,0,0,0,0,0,2015-05-27
"Latvia","LAT",2015,0.00107006448492097,0,0.000413940141785491,0.00279625331297741,2014,-0.908166797819185,2.19722457733622,1,0,0,1,0,3.17805383034795,1.53646713303593,0,1,7.60720605010343,0.00608365588236983,0.00228988618397294,0,1,0,0,0,0,0,1,0,0,0,0.0145057161765091,0,0,0,0,0,4.80000835229855,0,0,3.17805383034795,0,0,1,0,0,0,0,2015-05-27
"Macedonia","MAC",2015,0.0010584501422276,0,0.00044568899914959,0.00272966142753322,2014,-0.909431820081198,2.19722457733622,1,0,0,1,0,2.56494935746154,1.94101985036213,0,1,7.65309539912751,0.00668973847117598,0.00232523697603912,0,1,0,0,0,0,0,1,0,0,0,0.0144910291263461,0,0,0,0,0,4.8414297801797,0,0,3.17805383034795,0,0,1,0,0,0,0,2015-05-27
"Israel","ISR",2015,0.00103628302624651,0,0.000406039654103511,0.00270280942463602,2014,-1.68982055375353,3.09104245335832,1,0,0,1,0,4.20469261939097,1.65952611729224,1.09861228866811,0,8.99460679883699,0.00325195487015303,0.00346784644017851,0,0,1,0,0,0,0,0,1,0,0,0.00344891243913467,0,3.55534806148941,0,1,1,4.1662902909563,0,0,4.20469261939097,0,0,1,0,0,1,0,2015-05-27
"South Korea","ROK",2015,0.000996588701288822,0,0.000587137674585057,0.00240262842928141,2014,-1.60765515399269,2.30258509299405,1,0,0,1,0,3.29583686600433,1.82092241132622,0,1,10.8241620416903,0.00341552023067584,0.00503272226689058,1,0,0,0,0,0,0,1,0,0,0,0.00918230924670975,1,0,0,0,0,4.63265209253245,0,0,4.20469261939097,0,1,0,0,0,0,0,2015-05-27
"Botswana","BOT",2015,0.000939228063331751,0,0.000473095593381614,0.00234458859661364,2014,-0.737714816662039,1.94591014905531,1,0,0,1,0,3.89182029811063,2.22301615849714,0,0,7.61141896672085,0.00746971931505628,0.00229974069361943,0,0,0,0,0,0,0,1,0,0,0,0.0107268661270443,0,0,0,0,0,4.74508088430871,1,0,3.89182029811063,0,0,1,0,0,0,0,2015-05-27
"Qatar","QAT",2015,0.000911269795221113,0,0.000886748607057745,0.00184706077860559,2014,-1.11687646197374,3.17805383034795,1,0,0,0,0,3.78418963391826,2.47796629707966,0,0,7.68187073874211,0.0045707405749331,0.00647336217838537,0,0,1,0,0,0,0,0,0,0,0,0.00680673618807067,0,0,1,0,0,4.57940129982243,0,0,3.78418963391826,1,0,0,1,0,0,0,2015-05-27
