"sftgcode","year","cmm.succ","cmm.fail","cmm.plot","cmm.rumr"
"BOT",2003,0,0,0,0
"BOT",2004,0,0,0,0
"BOT",2005,0,0,0,0
"BOT",2006,0,0,0,0
"BOT",2007,0,0,0,0
"BOT",2008,0,0,0,0
"BOT",2009,0,0,0,0
"BOT",2010,0,0,0,0
"BOT",2011,0,0,0,0
"BOT",2012,0,0,0,0
"BOT",2013,0,0,0,0
"BRA",1946,0,0,0,0
"BRA",1947,0,0,0,0
"BRA",1948,0,0,0,0
"BRA",1949,0,0,0,0
"BRA",1950,0,0,0,0
"BRA",1951,0,0,0,0
"BRA",1952,0,0,0,0
"BRA",1953,0,0,0,0
"BRA",1954,0,0,0,0
"BRA",1955,1,0,0,0
"BRA",1956,0,0,0,0
"BRA",1957,0,0,0,0
"BRA",1958,0,0,0,0
"BRA",1959,0,0,0,0
"BRA",1960,0,0,0,0
"BRA",1961,0,0,0,0
"BRA",1962,0,0,0,0
"BRA",1963,0,0,0,0
"BRA",1964,1,0,0,0
"BRA",1965,0,0,0,0
"BRA",1966,0,0,0,0
"BRA",1967,0,0,0,0
"BRA",1968,0,0,0,0
"BRA",1969,0,0,0,0
"BRA",1970,0,0,0,0
"BRA",1971,0,0,0,0
"BRA",1972,0,0,0,0
"BRA",1973,0,0,0,0
"BRA",1974,0,0,0,0
"BRA",1975,0,0,0,0
"BRA",1976,0,0,0,0
"BRA",1977,0,0,0,0
"BRA",1978,0,0,0,0
"BRA",1979,0,0,0,0
"BRA",1980,0,0,0,0
"BRA",1981,0,0,0,0
"BRA",1982,0,0,0,0
"BRA",1983,0,0,0,0
"BRA",1984,0,0,0,0
"BRA",1985,0,0,0,0
"BRA",1986,0,0,0,0
"BRA",1987,0,0,0,0
"BRA",1988,0,0,0,0
"BRA",1989,0,0,0,0
"BRA",1990,0,0,0,0
"BRA",1991,0,0,0,0
"BRA",1992,0,0,0,0
"BRA",1993,0,0,0,0
"BRA",1994,0,0,0,0
"BRA",1995,0,0,0,0
"BRA",1996,0,0,0,0
"BRA",1997,0,0,0,0
"BRA",1998,0,0,0,0
"BRA",1999,0,0,0,0
"BRA",2000,0,0,0,0
"BRA",2001,0,0,0,0
"BRA",2002,0,0,0,0
"BRA",2003,0,0,0,0
"BRA",2004,0,0,0,0
"BRA",2005,0,0,0,0
"BRA",2006,0,0,0,0
"BRA",2007,0,0,0,0
"BRA",2008,0,0,0,0
"BRA",2009,0,0,0,0
"BRA",2010,0,0,0,0
"BRA",2011,0,0,0,0
"BRA",2012,0,0,0,0
"BRA",2013,0,0,0,0
"BUI",1962,0,0,0,0
"BUI",1963,0,0,0,0
"BUI",1964,0,0,0,0
"BUI",1965,0,1,0,0
"BUI",1966,1,1,0,0
"BUI",1967,0,0,0,0
"BUI",1968,0,0,0,0
"BUI",1969,0,0,0,0
"BUI",1970,0,0,0,0
"BUI",1971,0,0,0,0
"BUI",1972,0,0,0,1
"BUI",1973,0,0,0,0
"BUI",1974,0,0,0,0
"BUI",1975,0,0,0,0
"BUI",1976,1,0,0,0
"BUI",1977,0,0,0,0
"BUI",1978,0,0,0,0
"BUI",1979,0,0,0,0
"BUI",1980,0,0,0,0
"BUI",1981,0,0,0,0
"BUI",1982,0,0,0,0
"BUI",1983,0,0,0,0
"BUI",1984,0,0,0,0
"BUI",1985,0,0,0,0
"BUI",1986,0,0,0,0
"BUI",1987,1,0,0,0
"BUI",1988,0,0,0,0
"BUI",1989,0,0,0,0
"BUI",1990,0,0,0,0
"BUI",1991,0,0,0,0
"BUI",1992,0,1,0,0
"BUI",1993,0,2,0,0
"BUI",1994,0,1,0,0
"BUI",1995,0,0,0,0
"BUI",1996,1,0,0,0
"BUI",1997,0,0,0,0
"BUI",1998,0,0,0,0
"BUI",1999,0,0,0,0
"BUI",2000,0,0,0,0
"BUI",2001,0,2,0,0
"BUI",2002,0,0,0,0
"BUI",2003,0,0,0,0
"BUI",2004,0,0,0,0
"BUI",2005,0,0,0,0
"BUI",2006,0,0,1,1
"BUI",2007,0,0,0,0
"BUI",2008,0,0,0,0
"BUI",2009,0,0,0,0
"BUI",2010,0,0,1,0
"BUI",2011,0,0,0,0
"BUI",2012,0,0,0,0
"BUI",2013,0,0,0,0
"BUL",1946,0,0,0,0
"BUL",1947,0,0,0,1
"BUL",1948,0,0,0,0
"BUL",1949,0,0,0,0
"BUL",1950,0,0,0,0
"BUL",1951,0,0,0,0
"BUL",1952,0,0,0,0
"BUL",1953,0,0,0,0
"BUL",1954,0,0,0,0
"BUL",1955,0,0,0,0
"BUL",1956,0,0,0,0
"BUL",1957,0,0,0,0
"BUL",1958,0,0,0,0
"BUL",1959,0,0,0,0
"BUL",1960,0,0,0,0
"BUL",1961,0,0,0,0
"BUL",1962,0,0,0,0
"BUL",1963,0,0,0,0
"BUL",1964,0,0,0,0
"BUL",1965,0,0,1,0
"BUL",1966,0,0,0,0
"BUL",1967,0,0,0,0
"BUL",1968,0,0,0,0
"BUL",1969,0,0,0,0
"BUL",1970,0,0,0,0
"BUL",1971,0,0,0,0
"BUL",1972,0,0,0,0
"BUL",1973,0,0,0,0
"BUL",1974,0,0,0,0
"BUL",1975,0,0,0,0
"BUL",1976,0,0,0,0
"BUL",1977,0,0,0,0
"BUL",1978,0,0,0,0
"BUL",1979,0,0,0,0
"BUL",1980,0,0,0,0
"BUL",1981,0,0,0,0
"BUL",1982,0,0,0,0
"BUL",1983,0,0,0,0
"BUL",1984,0,0,0,0
"BUL",1985,0,0,0,0
"BUL",1986,0,0,0,0
"BUL",1987,0,0,0,0
"BUL",1988,0,0,0,0
"BUL",1989,1,0,0,0
"BUL",1990,0,0,0,0
"BUL",1991,0,0,0,0
"BUL",1992,0,0,0,0
"BUL",1993,0,0,0,0
"BUL",1994,0,0,0,0
"BUL",1995,0,0,0,0
"BUL",1996,0,0,0,0
"BUL",1997,0,0,0,0
"BUL",1998,0,0,0,0
"BUL",1999,0,0,0,0
"BUL",2000,0,0,0,0
"BUL",2001,0,0,0,0
"BUL",2002,0,0,0,0
"BUL",2003,0,0,0,0
"BUL",2004,0,0,0,0
"BUL",2005,0,0,0,0
"BUL",2006,0,0,0,0
"BUL",2007,0,0,0,0
"BUL",2008,0,0,0,0
"BUL",2009,0,0,0,0
"BUL",2010,0,0,0,0
"BUL",2011,0,0,0,0
"BUL",2012,0,0,0,0
"BUL",2013,0,0,0,0
"CAM",1953,0,0,0,0
"CAM",1954,0,0,0,0
"CAM",1955,0,0,0,0
"CAM",1956,0,0,0,0
"CAM",1957,0,0,0,0
"CAM",1958,0,0,0,0
"CAM",1959,0,0,0,0
"CAM",1960,0,0,0,0
"CAM",1961,0,0,0,0
"CAM",1962,0,0,0,0
"CAM",1963,0,0,0,0
"CAM",1964,0,0,0,0
"CAM",1965,0,0,0,0
"CAM",1966,0,0,0,0
"CAM",1967,0,0,0,0
"CAM",1968,0,0,0,0
"CAM",1969,0,0,0,0
"CAM",1970,1,0,0,0
"CAM",1971,0,0,0,0
"CAM",1972,0,0,0,0
"CAM",1973,0,0,0,0
"CAM",1974,0,0,0,0
"CAM",1975,0,1,0,0
"CAM",1976,0,2,0,0
"CAM",1977,0,2,0,0
"CAM",1978,0,1,1,0
"CAM",1979,0,0,0,0
"CAM",1980,0,0,0,0
"CAM",1981,0,0,0,0
"CAM",1982,0,0,0,0
"CAM",1983,0,0,0,0
"CAM",1984,0,0,0,0
"CAM",1985,0,0,0,0
"CAM",1986,0,0,0,0
"CAM",1987,0,0,0,0
"CAM",1988,0,0,0,0
"CAM",1989,0,0,0,0
"CAM",1990,0,0,0,0
"CAM",1991,0,1,0,0
"CAM",1992,0,0,0,0
"CAM",1993,0,0,0,0
"CAM",1994,0,0,0,1
"CAM",1995,0,0,0,0
"CAM",1996,0,0,0,0
"CAM",1997,1,0,0,0
"CAM",1998,0,0,0,0
"CAM",1999,0,0,0,0
"CAM",2000,0,1,0,0
"CAM",2001,0,0,0,0
"CAM",2002,0,0,0,0
"CAM",2003,0,0,0,0
"CAM",2004,0,0,0,0
"CAM",2005,0,0,0,0
"CAM",2006,0,0,0,0
"CAM",2007,0,0,0,0
"CAM",2008,0,0,0,0
"CAM",2009,0,0,0,0
"CAM",2010,0,0,0,0
"CAM",2011,0,0,0,0
"CAM",2012,0,0,0,0
"CAM",2013,0,0,0,0
"CAN",1946,0,0,0,0
"CAN",1947,0,0,0,0
"CAN",1948,0,0,0,0
"CAN",1949,0,0,0,0
"CAN",1950,0,0,0,0
"CAN",1951,0,0,0,0
"CAN",1952,0,0,0,0
"CAN",1953,0,0,0,0
"CAN",1954,0,0,0,0
"CAN",1955,0,0,0,0
"CAN",1956,0,0,0,0
"CAN",1957,0,0,0,0
"CAN",1958,0,0,0,0
"CAN",1959,0,0,0,0
"CAN",1960,0,0,0,0
"CAN",1961,0,0,0,0
"CAN",1962,0,0,0,0
"CAN",1963,0,0,0,0
"CAN",1964,0,0,0,0
"CAN",1965,0,0,0,0
"CAN",1966,0,0,0,0
"CAN",1967,0,0,0,0
"CAN",1968,0,0,0,0
"CAN",1969,0,0,0,0
"CAN",1970,0,0,0,0
"CAN",1971,0,0,0,0
"CAN",1972,0,0,0,0
"CAN",1973,0,0,0,0
"CAN",1974,0,0,0,0
"CAN",1975,0,0,0,0
"CAN",1976,0,0,0,0
"CAN",1977,0,0,0,0
"CAN",1978,0,0,0,0
"CAN",1979,0,0,0,0
"CAN",1980,0,0,0,0
"CAN",1981,0,0,0,0
"CAN",1982,0,0,0,0
"CAN",1983,0,0,0,0
"CAN",1984,0,0,0,0
"CAN",1985,0,0,0,0
"CAN",1986,0,0,0,0
"CAN",1987,0,0,0,0
"CAN",1988,0,0,0,0
"CAN",1989,0,0,0,0
"CAN",1990,0,0,0,0
"CAN",1991,0,0,0,0
"CAN",1992,0,0,0,0
"CAN",1993,0,0,0,0
"CAN",1994,0,0,0,0
"CAN",1995,0,0,0,0
"CAN",1996,0,0,0,0
"CAN",1997,0,0,0,0
"CAN",1998,0,0,0,0
"CAN",1999,0,0,0,0
"CAN",2000,0,0,0,0
"CAN",2001,0,0,0,0
"CAN",2002,0,0,0,0
"CAN",2003,0,0,0,0
"CAN",2004,0,0,0,0
"CAN",2005,0,0,0,0
"CAN",2006,0,0,0,0
"CAN",2007,0,0,0,0
"CAN",2008,0,0,0,0
"CAN",2009,0,0,0,0
"CAN",2010,0,0,0,0
"CAN",2011,0,0,0,0
"CAN",2012,0,0,0,0
"CAN",2013,0,0,0,0
"CAO",1960,0,0,0,0
"CAO",1961,0,0,0,0
"CAO",1962,0,0,0,0
"CAO",1963,0,0,0,0
"CAO",1964,0,0,0,0
"CAO",1965,0,0,0,0
"CAO",1966,0,0,0,0
"CAO",1967,0,0,0,0
"CAO",1968,0,0,0,0
"CAO",1969,0,0,1,0
"CAO",1970,0,0,0,0
"CAO",1971,0,0,0,0
"CAO",1972,0,0,0,0
"CAO",1973,0,0,0,0
"CAO",1974,0,0,0,0
"CAO",1975,0,0,0,0
"CAO",1976,0,0,0,0
"CAO",1977,0,0,0,0
"CAO",1978,0,0,0,0
"CAO",1979,0,0,0,0
"CAO",1980,0,0,0,0
"CAO",1981,0,0,0,0
"CAO",1982,0,0,0,0
"CAO",1983,0,0,1,0
"CAO",1984,0,1,0,0
"CAO",1985,0,0,0,0
"CAO",1986,0,0,0,0
"CAO",1987,0,0,0,0
"CAO",1988,0,0,0,0
"CAO",1989,0,0,0,0
"CAO",1990,0,0,0,0
"CAO",1991,0,0,0,0
"CAO",1992,0,0,0,0
"CAO",1993,0,0,1,0
"CAO",1994,0,0,1,0
"CAO",1995,0,0,0,0
"CAO",1996,0,0,0,0
"CAO",1997,0,0,0,0
"CAO",1998,0,0,0,0
"CAO",1999,0,0,0,0
"CAO",2000,0,0,0,0
"CAO",2001,0,0,0,0
"CAO",2002,0,0,0,0
"CAO",2003,0,0,0,0
"CAO",2004,0,0,0,0
"CAO",2005,0,0,0,0
"CAO",2006,0,0,0,0
"CAO",2007,0,0,0,0
"CAO",2008,0,0,0,0
"CAO",2009,0,0,0,0
"CAO",2010,0,0,1,0
"CAO",2011,0,0,0,0
"CAO",2012,0,0,0,0
"CAO",2013,0,0,0,0
"CAP",1975,0,0,0,0
"CAP",1976,0,0,0,0
"CAP",1977,0,0,1,0
"CAP",1978,0,0,0,0
"CAP",1979,0,0,0,0
"CAP",1980,0,0,0,0
"CAP",1981,0,0,0,0
"CAP",1982,0,0,0,0
"CAP",1983,0,0,0,0
"CAP",1984,0,0,0,0
"CAP",1985,0,0,0,0
"CAP",1986,0,0,0,0
"CAP",1987,0,0,0,0
"CAP",1988,0,0,0,0
"CAP",1989,0,0,0,0
"CAP",1990,0,0,0,0
"CAP",1991,0,0,0,0
"CAP",1992,0,0,0,0
"CAP",1993,0,0,0,0
"CAP",1994,0,0,0,0
"CAP",1995,0,0,0,0
"CAP",1996,0,0,0,0
"CAP",1997,0,0,0,0
"CAP",1998,0,0,0,0
"CAP",1999,0,0,0,0
"CAP",2000,0,0,0,0
"CAP",2001,0,0,0,0
"CAP",2002,0,0,0,0
"CAP",2003,0,0,0,0
"CAP",2004,0,0,0,0
"CAP",2005,0,0,0,0
"CAP",2006,0,0,0,0
"CAP",2007,0,0,0,0
"CAP",2008,0,0,0,0
"CAP",2009,0,0,0,0
"CAP",2010,0,0,0,0
"CAP",2011,0,0,0,0
"CAP",2012,0,0,0,0
"CAP",2013,0,0,0,0
"CEN",1960,0,0,0,0
"CEN",1961,0,0,0,0
"CEN",1962,0,0,0,0
"CEN",1963,0,0,0,0
"CEN",1964,0,0,0,0
"CEN",1965,0,0,0,0
"CEN",1966,1,0,0,0
"CEN",1967,0,0,0,0
"CEN",1968,0,0,0,0
"CEN",1969,0,1,0,0
"CEN",1970,0,0,0,0
"CEN",1971,0,0,0,0
"CEN",1972,0,0,0,0
"CEN",1973,0,0,0,0
"CEN",1974,0,1,0,0
"CEN",1975,0,0,0,0
"CEN",1976,0,0,0,0
"CEN",1977,0,0,0,0
"CEN",1978,0,0,0,0
"CEN",1979,1,0,0,0
"CEN",1980,0,0,0,0
"CEN",1981,1,0,0,0
"CEN",1982,0,0,0,0
"CEN",1983,0,1,0,0
"CEN",1984,0,0,0,0
"CEN",1985,0,0,0,0
"CEN",1986,0,0,0,0
"CEN",1987,0,0,0,0
"CEN",1988,0,0,0,0
"CEN",1989,0,0,0,0
"CEN",1990,0,0,0,0
"CEN",1991,0,0,0,0
"CEN",1992,0,0,0,0
"CEN",1993,0,0,0,0
"CEN",1994,0,0,0,0
"CEN",1995,0,0,0,0
"CEN",1996,0,1,0,0
"CEN",1997,0,0,0,0
"CEN",1998,0,0,0,0
"CEN",1999,0,0,0,0
"CEN",2000,0,0,0,0
"CEN",2001,0,1,0,0
"CEN",2002,0,0,0,0
"CEN",2003,1,0,0,0
"CEN",2004,0,0,0,0
"CEN",2005,0,0,0,0
"CEN",2006,0,0,0,0
"CEN",2007,0,0,0,0
"CEN",2008,0,0,0,0
"CEN",2009,0,0,0,0
"CEN",2010,0,0,0,1
"CEN",2011,0,0,0,0
"CEN",2012,0,0,0,0
"CEN",2013,0,1,0,0
"CHA",1960,0,0,0,0
"CHA",1961,0,0,0,0
"CHA",1962,0,0,0,0
"CHA",1963,0,0,1,0
"CHA",1964,0,0,0,0
"CHA",1965,0,0,1,0
"CHA",1966,0,0,0,0
"CHA",1967,0,0,0,0
"CHA",1968,0,0,0,0
"CHA",1969,0,0,0,0
"CHA",1970,0,0,0,0
"CHA",1971,0,1,0,0
"CHA",1972,0,0,0,0
"CHA",1973,0,0,0,0
"CHA",1974,0,0,0,0
"CHA",1975,1,0,0,0
"CHA",1976,0,1,0,0
"CHA",1977,0,1,0,0
"CHA",1978,0,0,0,0
"CHA",1979,0,0,0,0
"CHA",1980,0,0,0,0
"CHA",1981,0,0,0,0
"CHA",1982,1,0,0,0
"CHA",1983,0,0,0,0
"CHA",1984,0,0,0,0
"CHA",1985,0,0,0,0
"CHA",1986,0,0,0,0
"CHA",1987,0,0,0,0
"CHA",1988,0,0,0,0
"CHA",1989,0,1,0,0
"CHA",1990,1,0,0,0
"CHA",1991,0,1,0,0
"CHA",1992,0,2,0,0
"CHA",1993,0,1,0,0
"CHA",1994,0,0,0,0
"CHA",1995,0,0,0,0
"CHA",1996,0,0,0,0
"CHA",1997,0,0,0,0
"CHA",1998,0,0,0,0
"CHA",1999,0,0,0,0
"CHA",2000,0,0,0,0
"CHA",2001,0,0,0,0
"CHA",2002,0,0,0,0
"CHA",2003,0,0,0,0
"CHA",2004,0,0,0,0
"CHA",2005,0,0,0,0
"CHA",2006,0,1,1,0
"CHA",2007,0,0,0,0
"CHA",2008,0,1,0,0
"CHA",2009,0,0,0,0
"CHA",2010,0,0,0,0
"CHA",2011,0,0,0,0
"CHA",2012,0,0,0,0
"CHA",2013,0,0,1,0
"CHL",1946,0,0,0,0
"CHL",1947,0,0,0,0
"CHL",1948,0,0,1,0
"CHL",1949,0,0,0,0
"CHL",1950,0,0,0,0
"CHL",1951,0,0,0,0
"CHL",1952,0,0,0,0
"CHL",1953,0,0,0,0
"CHL",1954,0,0,0,0
"CHL",1955,0,0,0,0
"CHL",1956,0,0,0,0
"CHL",1957,0,0,0,0
"CHL",1958,0,0,0,0
"CHL",1959,0,0,0,0
"CHL",1960,0,0,0,0
"CHL",1961,0,0,0,0
"CHL",1962,0,0,0,0
"CHL",1963,0,0,0,0
"CHL",1964,0,0,0,0
"CHL",1965,0,0,0,0
"CHL",1966,0,0,0,0
"CHL",1967,0,0,0,0
"CHL",1968,0,0,0,0
"CHL",1969,0,0,0,0
"CHL",1970,0,0,0,0
"CHL",1971,0,0,0,0
"CHL",1972,0,0,0,0
"CHL",1973,1,1,0,0
"CHL",1974,0,0,0,0
"CHL",1975,0,0,0,0
"CHL",1976,0,0,0,0
"CHL",1977,0,0,0,0
"CHL",1978,0,0,0,0
"CHL",1979,0,0,0,0
"CHL",1980,0,0,0,0
"CHL",1981,0,0,0,0
"CHL",1982,0,0,0,0
"CHL",1983,0,0,0,0
"CHL",1984,0,0,0,0
"CHL",1985,0,0,0,0
"CHL",1986,0,0,0,0
"CHL",1987,0,0,0,0
"CHL",1988,0,0,0,0
"CHL",1989,0,0,0,0
"CHL",1990,0,0,0,0
"CHL",1991,0,0,0,0
"CHL",1992,0,0,0,0
"CHL",1993,0,0,0,0
"CHL",1994,0,0,0,0
"CHL",1995,0,0,0,0
"CHL",1996,0,0,0,0
"CHL",1997,0,0,0,0
"CHL",1998,0,0,0,0
"CHL",1999,0,0,0,0
"CHL",2000,0,0,0,0
"CHL",2001,0,0,0,0
"CHL",2002,0,0,0,0
"CHL",2003,0,0,0,0
"CHL",2004,0,0,0,0
"CHL",2005,0,0,0,0
"CHL",2006,0,0,0,0
"CHL",2007,0,0,0,0
"CHL",2008,0,0,0,0
"CHL",2009,0,0,0,0
"CHL",2010,0,0,0,0
"CHL",2011,0,0,0,0
"CHL",2012,0,0,0,0
"CHL",2013,0,0,0,0
"CHN",1946,0,0,0,0
"CHN",1947,0,0,0,0
"CHN",1948,0,0,0,0
"CHN",1949,0,0,0,0
"CHN",1950,0,0,0,0
"CHN",1951,0,0,0,0
"CHN",1952,0,0,0,0
"CHN",1953,0,0,0,0
"CHN",1954,0,0,0,0
"CHN",1955,0,0,0,0
"CHN",1956,0,0,0,0
"CHN",1957,0,0,0,0
"CHN",1958,0,0,0,0
"CHN",1959,0,0,0,0
"CHN",1960,0,0,0,0
"CHN",1961,0,0,0,0
"CHN",1962,0,0,0,0
"CHN",1963,0,0,0,0
"CHN",1964,0,0,0,0
"CHN",1965,0,0,0,0
"CHN",1966,0,0,1,0
"CHN",1967,0,0,0,0
"CHN",1968,0,0,0,0
"CHN",1969,0,0,0,0
"CHN",1970,0,0,0,0
"CHN",1971,0,0,0,0
"CHN",1972,0,0,0,0
"CHN",1973,0,0,0,0
"CHN",1974,0,0,0,0
"CHN",1975,0,0,0,0
"CHN",1976,0,0,0,0
"CHN",1977,0,0,0,0
"CHN",1978,0,0,0,0
"CHN",1979,0,0,0,0
"CHN",1980,0,0,0,0
"CHN",1981,0,0,0,0
"CHN",1982,0,0,0,0
"CHN",1983,0,0,0,0
"CHN",1984,0,0,0,0
"CHN",1985,0,0,0,0
"CHN",1986,0,0,0,0
"CHN",1987,0,0,0,0
"CHN",1988,0,0,0,0
"CHN",1989,0,0,0,0
"CHN",1990,0,0,0,0
"CHN",1991,0,0,0,0
"CHN",1992,0,0,0,0
"CHN",1993,0,0,0,0
"CHN",1994,0,0,0,0
"CHN",1995,0,0,0,0
"CHN",1996,0,0,0,0
"CHN",1997,0,0,0,0
"CHN",1998,0,0,0,0
"CHN",1999,0,0,0,0
"CHN",2000,0,0,0,0
"CHN",2001,0,0,0,0
"CHN",2002,0,0,0,0
"CHN",2003,0,0,0,0
"CHN",2004,0,0,0,0
"CHN",2005,0,0,0,0
"CHN",2006,0,0,0,0
"CHN",2007,0,0,0,0
"CHN",2008,0,0,0,0
"CHN",2009,0,0,0,0
"CHN",2010,0,0,0,0
"CHN",2011,0,0,0,0
"CHN",2012,0,0,0,0
"CHN",2013,0,0,0,0
"COL",1946,0,0,0,0
"COL",1947,0,0,0,0
"COL",1948,0,0,0,0
"COL",1949,0,0,0,0
"COL",1950,0,0,0,0
"COL",1951,0,0,0,0
"COL",1952,0,0,0,0
"COL",1953,1,0,0,0
"COL",1954,0,0,0,0
"COL",1955,0,0,0,0
"COL",1956,0,0,0,0
"COL",1957,0,0,0,0
"COL",1958,0,0,0,0
"COL",1959,0,0,0,0
"COL",1960,0,0,0,0
"COL",1961,0,0,0,0
"COL",1962,0,0,0,0
"COL",1963,0,0,0,0
"COL",1964,0,0,0,0
"COL",1965,0,0,0,0
"COL",1966,0,0,0,0
"COL",1967,0,0,0,0
"COL",1968,0,0,0,0
"COL",1969,0,0,0,0
"COL",1970,0,0,0,0
"COL",1971,0,0,0,0
"COL",1972,0,0,0,0
"COL",1973,0,0,0,0
"COL",1974,0,0,0,0
"COL",1975,0,0,0,0
"COL",1976,0,0,0,0
"COL",1977,0,0,0,0
"COL",1978,0,0,0,0
"COL",1979,0,0,0,0
"COL",1980,0,0,0,0
"COL",1981,0,0,0,0
"COL",1982,0,0,0,0
"COL",1983,0,0,0,0
"COL",1984,0,0,0,0
"COL",1985,0,0,0,0
"COL",1986,0,0,0,0
"COL",1987,0,0,0,0
"COL",1988,0,0,0,0
"COL",1989,0,0,0,0
"COL",1990,0,0,0,0
"COL",1991,0,0,0,0
"COL",1992,0,0,0,0
"COL",1993,0,0,0,0
"COL",1994,0,0,0,0
"COL",1995,0,0,0,0
"COL",1996,0,0,0,0
"COL",1997,0,0,0,0
"COL",1998,0,0,0,0
"COL",1999,0,0,0,0
"COL",2000,0,0,0,0
"COL",2001,0,0,0,0
"COL",2002,0,0,0,0
"COL",2003,0,0,0,0
"COL",2004,0,0,0,0
"COL",2005,0,0,0,0
"COL",2006,0,0,0,0
"COL",2007,0,0,0,0
"COL",2008,0,0,0,0
"COL",2009,0,0,0,0
"COL",2010,0,0,0,0
"COL",2011,0,0,0,0
"COL",2012,0,0,0,0
"COL",2013,0,0,0,0
"COM",1975,1,0,0,0
"COM",1976,0,0,1,0
"COM",1977,0,1,0,0
"COM",1978,1,0,1,0
"COM",1979,0,0,0,0
"COM",1980,0,0,0,0
"COM",1981,0,0,0,1
"COM",1982,0,0,0,0
"COM",1983,0,0,0,0
"COM",1984,0,0,0,0
"COM",1985,0,0,0,1
"COM",1986,0,0,0,0
"COM",1987,0,1,0,0
"COM",1988,0,0,0,0
"COM",1989,0,0,0,0
"COM",1990,0,0,0,0
"COM",1991,0,1,0,0
"COM",1992,0,1,0,0
"COM",1993,0,0,0,0
"COM",1994,0,0,0,0
"COM",1995,0,1,0,0
"COM",1996,0,0,0,0
"COM",1997,0,0,0,0
"COM",1998,0,0,0,0
"COM",1999,1,0,0,0
"COM",2000,0,1,0,0
"COM",2001,0,0,0,0
"COM",2002,0,0,0,0
"COM",2003,0,0,0,0
"COM",2004,0,0,0,0
"COM",2005,0,0,0,0
"COM",2006,0,0,0,0
"COM",2007,0,0,0,0
"COM",2008,0,0,0,0
"COM",2009,0,0,0,0
"COM",2010,0,0,0,0
"COM",2011,0,0,0,0
"COM",2012,0,0,0,0
"COM",2013,0,0,1,0
"CON",1960,0,0,0,0
"CON",1961,0,0,0,0
"CON",1962,0,0,0,0
"CON",1963,1,0,0,0
"CON",1964,0,0,0,0
"CON",1965,0,0,0,0
"CON",1966,0,0,0,0
"CON",1967,0,0,1,0
"CON",1968,1,3,0,0
"CON",1969,0,1,0,0
"CON",1970,0,1,0,0
"CON",1971,0,0,0,0
"CON",1972,0,1,0,0
"CON",1973,0,0,0,0
"CON",1974,0,0,0,0
"CON",1975,0,0,0,0
"CON",1976,0,0,0,0
"CON",1977,0,1,0,0
"CON",1978,0,0,1,0
"CON",1979,0,0,0,0
"CON",1980,0,0,0,0
"CON",1981,0,0,0,0
"CON",1982,0,0,0,0
"CON",1983,0,0,0,0
"CON",1984,0,0,0,0
"CON",1985,0,0,0,0
"CON",1986,0,0,0,0
"CON",1987,0,0,0,0
"CON",1988,0,0,0,0
"CON",1989,0,0,0,0
"CON",1990,0,0,0,0
"CON",1991,0,0,0,0
"CON",1992,0,0,0,0
"CON",1993,0,0,0,0
"CON",1994,0,0,0,0
"CON",1995,0,0,0,0
"CON",1996,0,0,0,0
"CON",1997,1,0,0,0
"CON",1998,0,0,0,0
"CON",1999,0,0,0,0
"CON",2000,0,0,0,0
"CON",2001,0,0,0,0
"CON",2002,0,0,0,0
"CON",2003,0,0,0,0
"CON",2004,0,0,0,0
"CON",2005,0,0,1,0
"CON",2006,0,0,0,0
"CON",2007,0,0,0,0
"CON",2008,0,0,0,0
"CON",2009,0,0,0,0
"CON",2010,0,0,0,0
"CON",2011,0,0,0,0
"CON",2012,0,0,0,0
"CON",2013,0,0,0,0
"COS",1946,0,0,0,0
"COS",1947,0,0,0,0
"COS",1948,0,1,0,0
"COS",1949,0,0,0,0
"COS",1950,0,0,0,0
"COS",1951,0,0,0,0
"COS",1952,0,0,0,0
"COS",1953,0,0,0,0
"COS",1954,0,0,0,0
"COS",1955,0,1,0,0
"COS",1956,0,0,0,0
"COS",1957,0,0,0,0
"COS",1958,0,0,0,0
"COS",1959,0,0,0,0
"COS",1960,0,0,0,0
"COS",1961,0,0,0,0
"COS",1962,0,0,0,0
"COS",1963,0,0,0,0
"COS",1964,0,0,0,0
"COS",1965,0,0,0,0
"COS",1966,0,0,0,0
"COS",1967,0,0,0,0
"COS",1968,0,0,0,0
"COS",1969,0,0,0,0
"COS",1970,0,0,0,0
"COS",1971,0,0,0,0
"COS",1972,0,0,0,0
"COS",1973,0,0,0,0
"COS",1974,0,0,0,0
"COS",1975,0,0,0,0
"COS",1976,0,0,0,0
"COS",1977,0,0,0,0
"COS",1978,0,0,0,0
"COS",1979,0,0,0,0
"COS",1980,0,0,0,0
"COS",1981,0,0,0,0
"COS",1982,0,0,0,0
"COS",1983,0,0,0,0
"COS",1984,0,0,0,0
"COS",1985,0,0,0,0
"COS",1986,0,0,0,0
"COS",1987,0,0,0,0
"COS",1988,0,0,0,0
"COS",1989,0,0,0,0
"COS",1990,0,0,0,0
"COS",1991,0,0,0,0
"COS",1992,0,0,0,0
"COS",1993,0,0,0,0
"COS",1994,0,0,0,0
"COS",1995,0,0,0,0
"COS",1996,0,0,0,0
"COS",1997,0,0,0,0
"COS",1998,0,0,0,0
"COS",1999,0,0,0,0
"COS",2000,0,0,0,0
"COS",2001,0,0,0,0
"COS",2002,0,0,0,0
"COS",2003,0,0,0,0
"COS",2004,0,0,0,0
"COS",2005,0,0,0,0
