"sftgcode","year","wdi.trade","wdi.gdppcppp","wdi.gdppc","wdi.gdppcgrow","wdi.inflation","wdi.cpi","wdi.popsize","wdi.popurb","wdi.popgrow","wdi.popdens","wdi.pop014","wdi.miltot","wdi.milpct","wdi.forest","wdi.minerals","wdi.energy","wdi.mobiles","wdi.netusers","wdi.imrate"
"AUS",1983,62.5959693471258,NA,24773.244993316,2.97308801352744,3.33538083521081,54.107940496746,7561910,65.486,-0.161600981253917,91.7151000606428,18.9162864685059,NA,NA,0,0.00140551652293652,0.418801456689835,0,NA,11.9
"AUS",1984,66.7071493943203,NA,24787.5078307756,0.0512752234456855,5.66486357971625,57.1730815116807,7561434,65.526,-0.00629490409206624,91.7093268647665,18.5497951507568,NA,NA,0,3.88669104722794e-05,0.404949337244034,0,NA,11.3
"AUS",1985,70.2226442301094,NA,25394.9419920179,2.49867851175736,3.18969396952589,58.9967278448509,7564985,65.566,0.0469509679089439,91.7523953911462,18.2294864654541,54700,NA,0,0.000293846882414073,0.336436867713928,0.128856130585828,NA,10.7
"AUS",1986,64.1420867949229,NA,25962.8749649026,2.3013927870149,1.70092133250417,60.0002157742434,7569794,65.606,0.0635489974692431,91.8107216494845,17.9526138305664,NA,NA,0,0,0.13250507414341,0.251891560050505,NA,10
"AUS",1987,62.9788909270365,NA,26298.586676123,1.35716799535058,1.39999999999998,60.8402187950828,7574586,65.646,0.0632842039083754,91.8688417222559,17.724214553833,NA,NA,0,0.000114242218842264,0.115184113383293,0.34535874875905,NA,9.4
"AUS",1988,66.6949448621269,NA,27126.9255822335,3.29588024305905,1.9312952005256,62.0152230206615,7585317,65.686,0.141570850318539,91.9989933292905,17.5541152954102,NA,NA,0,0.00465400191023946,0.0948341488838196,0.485159539713695,NA,8.9
"AUS",1989,70.6786350072988,NA,28054.6940302168,3.88707475113574,2.56389583165372,63.605228738679,7619567,65.725,0.450513899730364,92.4143966040024,17.4553165435791,48000,NA,0,0.0068312524817884,0.107485577464104,0.664667026338091,NA,8.4
"AUS",1990,71.6307131729973,31052.7151877211,29051.6309989015,4.34564157586416,3.26232214448601,65.6802362008719,7677850,65.765,0.762001611316115,93.1212856276531,17.4326057434082,43000,1.21995955975915,0,0.00204203580506146,0.1247473731637,0.960860370161621,0.130369376859149,8
"AUS",1991,70.1875540976832,31802.3234069944,29752.9333245894,3.44162738989245,3.33434835566383,67.8702440766318,7754891,65.8,0.998418103144403,94.0556822316556,17.4922924041748,44000,1.23018596777192,0,0,0.114157177507877,1.49359918420353,0.259081553302726,7.6
"AUS",1992,67.7643079678059,32112.7434533527,30043.3494311019,2.09352472972535,4.02976278178846,70.6052539123409,7840709,65.8,1.10055228652823,95.0965312310491,17.6176509857178,44000,1.1992636521176,0,0,0.0903915762901306,2.21173070271278,0.642817618756698,7.1
"AUS",1993,63.390912685645,32016.8053084229,29953.5936861254,0.526809444134344,3.62580553785168,73.1652631187088,7905633,65.8,0.824627940995206,95.8839660400243,17.7631072998047,45000,1.21432351251441,0,0,0.0877914428710938,2.80549888400697,0.765342730041297,6.7
"AUS",1994,66.1178130684177,32659.9466158908,30555.2899897097,2.40211878163518,2.95906512676805,75.3302709045626,7936118,65.8,0.384869546678302,96.2537052759248,17.8709602355957,45000,1.17616832066426,0,0,0.0679776445031166,3.50454919078257,1.3934229675881,6.2
"AUS",1995,68.3920439678449,33480.0094054421,31322.506686026,2.66798366649148,2.25009956192743,77.0252770001849,7948278,65.8,0.153106260702748,96.401188599151,17.9019088745117,55800,1.4493593078608,0,0,0.0615556128323078,4.80296973015158,1.89021052408733,5.7
"AUS",1996,70.2065828358711,34236.7063516789,32030.4409303319,2.39831029294717,1.84355728659553,78.4452821068422,7959017,65.8,0.135019833748789,96.5314372346877,17.8397617340088,55800,1.46367451026579,0,0,0.0783582776784897,7.47511812763715,6.90916235325567,5.3
"AUS",1997,74.9929690284642,34952.0036370908,32699.6433709134,2.20501981565411,1.30832133193015,79.4715984665388,7968041,65.8,0.113316608322994,96.6408853850819,17.6956081390381,45500,1.19005770864458,0,0,0.0792743265628815,14.470701975662,9.53397431748034,5
"AUS",1998,77.08780334435,36156.5880508434,33826.6025332222,3.55996822242268,0.921274845497749,80.203750312526,7976789,65.8,0.109728368100981,96.7469860521528,17.4923839569092,45500,1.18990769977504,0,0,0.051462285220623,28.6288600234909,15.4212193219603,4.8
"AUS",1999,78.3792689675508,37381.8039156601,34972.8636245141,3.58998996094584,0.562409389869572,80.6548237353112,7992324,65.8,0.194563153264961,96.9354032747119,17.2676086425781,40500,1.05240591685993,0,0,0.0640207678079605,53.0778762770449,23.0443171023274,4.7
"AUS",2000,85.4737834816131,38548.1667758521,36064.0642882976,3.36840321968521,2.39518551185591,82.5866563880323,8011566,65.8,0.240466652446524,97.1687810794421,17.0498294830322,40500,1.05073302248932,0,0,0.154185846447945,76.2693288573366,33.7301329516915,4.6
"AUS",2001,87.6386078999824,38919.4982031317,36411.4665537166,1.3505196035259,2.66344072205173,84.7863030252521,8042293,65.801,0.382799394483217,97.5414554275318,16.8493957519531,34600,0.890542770375606,0,0,0.1359803378582,81.2603112763124,39.1854501811114,4.5
"AUS",2002,86.9599494305524,39369.7778191193,36832.729466506,1.65584991126875,1.80210199853865,86.3142386865572,8081957,65.806,0.49198046425522,98.0225227410552,16.6586456298828,34600,0.873617802815877,0,0,0.110332608222961,83.244725156467,36.56,4.4
"AUS",2003,86.4920631986522,39474.7117968673,36930.9013391539,0.756158208328443,1.35554112494967,87.4842636886407,8121423,65.812,0.487133894826838,98.501188599151,16.4679927825928,34600,0.86298557591941,0.01276695728302,0,0.137225225567818,89.3356956406293,42.7,4.3
"AUS",2004,90.93434993608,40292.0429723194,37695.5624507375,2.70574578583671,2.06122815101209,89.2875139594966,8171966,65.818,0.620413127334181,99.1142025469982,16.2610950469971,39000,0.977557534900684,0.00870040524750948,0.000191464889212511,0.158356800675392,97.5448169734817,54.28,4.1
"AUS",2005,94.162007910778,40875.1480653528,38241.091364843,2.14068273200179,2.30476587870183,91.3453821151762,8227829,65.824,0.681267248299787,99.7917404487568,16.0278739929199,40000,0.982934053234234,0.0133423572406173,0.00776408333331347,0.187518864870071,105.175585572507,58,4
"AUS",2006,98.2302554056995,42036.294993136,39327.4122188341,3.35083069097276,1.44961845101615,92.669541628469,8268641,65.829,0.494797775098466,100.286731352335,15.7650728225708,40000,0.963578886155804,0.0437615178525448,0.00835805665701628,0.199283957481384,112.124675003349,63.6,4
"AUS",2007,100.818833115617,43417.6778625016,40619.7766754174,3.62150877391298,2.16859905342352,94.6791724310359,8295487,65.835,0.324146535285463,100.612334748332,15.4834356307983,35000,0.825142808644668,0.073587991297245,0.0202747248113155,0.187324300408363,119.256982795929,69.37,3.8
"AUS",2008,102.125051112356,43951.6615484175,41119.3496405794,1.54726417692326,3.21592066034736,97.7239794982915,8321496,65.841,0.313041437661508,100.927786537295,15.203516960144,35000,0.818495376319619,0.0802660584449768,0.0234439074993134,0.20970119535923,129.65515158061,72.87,3.8
"AUS",2009,86.8070420474124,42171.2905661513,39453.7084718354,-3.7990762295855,0.506312508899569,98.2187682306858,8343323,65.847,0.261953189906348,101.242861823345,14.9531555175781,25900,0.600342218243635,0.01637645624578,0.00849883165210485,0.128471344709396,136.579009953879,73.45,3.7
"AUS",2010,98.2391564331135,42860.9914320451,40098.9639650971,1.88009468112263,1.81353503144189,100,8363404,65.852,0.240394299500766,101.486536664685,14.7522401809692,25758,0.597159977808777,0.0321879200637341,0.0239834263920784,0.14176994562149,145.692819882684,75.17,3.6
"AUS",2011,104.808021537475,44028.7726180606,41191.4915556313,3.07142722522028,3.26693891157701,103.266938911577,8391643,65.858,0.337080841831645,101.829205547938,14.6075429916382,23250,0.534524537550061,0.0403239354491234,0.0274735912680626,0.161450758576393,154.426038997307,78.7399930986888,3.4
"AUS",2012,104.646119010076,44215.8619045334,41366.5245239754,0.883845320080638,2.48567508675541,105.833819484957,8429991,65.864,0.45593747231891,102.294543071752,14.5132627487183,22800,0.51950738851155,0.0296708419919014,0.0194437559694052,0.161497056484222,160.539738665691,80.0299939169903,3.3
"AUS",2013,103.381470432066,44056.254416802,41217.2023854699,0.228020373528054,2.00015749271516,107.950662555212,8479823,65.884,0.589387254692989,102.899234306933,14.4869451904588,22500,0.508666892590125,0.0227992925792933,0.0208839792758226,0.136354744434357,156.230411605688,80.6188,3.2
"AUS",2014,NA,NA,NA,NA,1.60580560488029,109.684140345029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1960,NA,NA,NA,NA,NA,NA,3897889,52.663,3.27801851740892,NA,38.580883026123,NA,NA,NA,NA,NA,0,NA,NA
"AZE",1961,NA,NA,NA,NA,NA,NA,4030130,52.364,3.33635089645226,48.4291671172957,40.0914611816406,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1962,NA,NA,NA,NA,NA,NA,4167558,52.064,3.35316192596975,50.0806085295072,41.4584503173828,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1963,NA,NA,NA,NA,NA,NA,4307315,51.764,3.29844873892074,51.7600370116683,42.6344032287598,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1964,NA,NA,NA,NA,NA,NA,4445653,51.464,3.16120246610825,53.4224136895105,43.581111907959,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1965,NA,NA,NA,NA,NA,NA,4579759,51.164,2.97196118414569,55.0339353737818,44.2790336608887,NA,NA,NA,NA,NA,0,NA,NA
"AZE",1966,NA,NA,NA,NA,NA,NA,4708485,50.864,2.77198235806955,56.5808068063016,44.7247886657715,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1967,NA,NA,NA,NA,NA,NA,4832098,50.564,2.5914541648834,58.0662364661067,44.928539276123,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1968,NA,NA,NA,NA,NA,NA,4950977,50.263,2.43041889585377,59.4947787110807,44.906307220459,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1969,NA,NA,NA,NA,NA,NA,5066080,49.963,2.2982412163979,60.8779456120744,44.6803245544434,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1970,NA,NA,NA,NA,NA,NA,5178160,50.008,2.18824378070087,62.2247858009782,44.2714805603027,NA,NA,NA,NA,NA,0,NA,NA
"AZE",1971,NA,NA,NA,NA,NA,NA,5287272,50.462,2.08526420619751,63.5359602004398,43.6990776062012,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1972,NA,NA,NA,NA,NA,NA,5393176,50.917,1.98320278443702,64.808584784359,42.9782943725586,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1973,NA,NA,NA,NA,NA,NA,5496061,51.371,1.88972031198598,66.0449307232897,42.1235313415527,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1974,NA,NA,NA,NA,NA,NA,5596160,51.698,1.80489944062859,67.2477979259046,41.1492881774902,NA,NA,NA,NA,NA,NA,NA,NA
"AZE",1975,NA,NA,NA,NA,NA,NA,5693796,51.897,1.72965127817068,68.4210678106637,40.0769195556641,NA,NA,NA,NA,NA,0,NA,NA
"AZE",1976,NA,NA,NA,NA,NA,NA,5789050,52.096,1.65910411023493,69.565713736376,38.9144325256348,NA,NA,NA,NA,NA,0,NA,NA
"AZE",1977,NA,NA,NA,NA,NA,NA,5882395,52.294,1.59957897764402,70.6874196378144,37.6957702636719,NA,NA,NA,NA,NA,0,NA,NA
"AZE",1978,NA,NA,NA,NA,NA,NA,5975045,52.492,1.56276372636527,71.8007738803369,36.4972152709961,NA,NA,NA,NA,NA,0,NA,NA
"AZE",1979,NA,NA,NA,NA,NA,NA,6068531,52.655,1.55249367276436,72.9241741471094,35.411319732666,NA,NA,NA,NA,NA,0,NA,NA
"AZE",1980,NA,NA,NA,NA,NA,NA,6163990,52.777,1.56077292357762,74.0712835117824,34.5037536621094,NA,NA,NA,NA,NA,0,NA,NA
"AZE",1981,NA,NA,NA,NA,NA,NA,6261942,52.897,1.57660655113885,75.2483506975738,33.7863082885742,NA,NA,NA,NA,NA,0,NA,NA
"AZE",1982,NA,NA,NA,NA,NA,NA,6362289,53.018,1.58978576171264,76.4541980604924,33.246524810791,NA,NA,NA,NA,NA,0,NA,84.4
"AZE",1983,NA,NA,NA,NA,NA,NA,6464775,53.139,1.59799905720657,77.6857493060312,32.8898696899414,NA,NA,NA,NA,NA,0,NA,82.7
"AZE",1984,NA,NA,NA,NA,NA,NA,6568857,53.299,1.59716359248238,78.9364793251379,32.7146263122559,NA,NA,NA,NA,NA,0,NA,81.2
"AZE",1985,NA,NA,NA,NA,NA,NA,6674107,53.498,1.58955678062737,80.2012449379333,32.709156036377,NA,NA,NA,NA,NA,0,NA,79.7
"AZE",1986,NA,NA,NA,NA,NA,NA,6779970,53.697,1.57372645986895,81.4733768340603,32.8743209838867,NA,NA,NA,NA,NA,0,NA,78.3
"AZE",1987,NA,NA,NA,NA,NA,NA,6886428,53.895,1.55798409183291,82.7526587115613,33.1829795837402,NA,NA,NA,NA,NA,0,NA,77.1
"AZE",1988,NA,NA,NA,NA,NA,NA,6994139,54.094,1.55199945394791,84.0469976086617,33.5617446899414,NA,NA,NA,NA,NA,0,NA,76.1
"AZE",1989,NA,NA,NA,NA,NA,NA,7104058,54.057,1.55936574493926,85.367869545886,33.919303894043,NA,NA,NA,NA,NA,0,NA,75.5
"AZE",1990,83.0832196452933,8513.31069277994,1668.8616642482,NA,NA,NA,7159000,53.749,0.770413634309337,86.0280952209284,34.1889572143555,NA,NA,NA,NA,NA,0,0,75.4
"AZE",1991,86.8637724550898,8323.49934468511,1631.65300433833,-0.699999960061689,NA,0.0431106694537607,7271000,53.441,1.55235272538718,87.3739740677986,34.347843170166,NA,NA,NA,NA,NA,0,NA,75.6
