"sftgcode","year","pol.democ","pol.autoc","pol.polity","pol.polity2","pol.durable","pol.xrreg","pol.xrcomp","pol.xropen","pol.xconst","pol.parreg","pol.parcomp","pol.exrec","pol.exconst","pol.polcomp"
"AUL",1978,10,0,10,10,77,3,3,4,7,5,5,8,7,10
"AUL",1979,10,0,10,10,78,3,3,4,7,5,5,8,7,10
"AUL",1980,10,0,10,10,79,3,3,4,7,5,5,8,7,10
"AUL",1981,10,0,10,10,80,3,3,4,7,5,5,8,7,10
"AUL",1982,10,0,10,10,81,3,3,4,7,5,5,8,7,10
"AUL",1983,10,0,10,10,82,3,3,4,7,5,5,8,7,10
"AUL",1984,10,0,10,10,83,3,3,4,7,5,5,8,7,10
"AUL",1985,10,0,10,10,84,3,3,4,7,5,5,8,7,10
"AUL",1986,10,0,10,10,85,3,3,4,7,5,5,8,7,10
"AUL",1987,10,0,10,10,86,3,3,4,7,5,5,8,7,10
"AUL",1988,10,0,10,10,87,3,3,4,7,5,5,8,7,10
"AUL",1989,10,0,10,10,88,3,3,4,7,5,5,8,7,10
"AUL",1990,10,0,10,10,89,3,3,4,7,5,5,8,7,10
"AUL",1991,10,0,10,10,90,3,3,4,7,5,5,8,7,10
"AUL",1992,10,0,10,10,91,3,3,4,7,5,5,8,7,10
"AUL",1993,10,0,10,10,92,3,3,4,7,5,5,8,7,10
"AUL",1994,10,0,10,10,93,3,3,4,7,5,5,8,7,10
"AUL",1995,10,0,10,10,94,3,3,4,7,5,5,8,7,10
"AUL",1996,10,0,10,10,95,3,3,4,7,5,5,8,7,10
"AUL",1997,10,0,10,10,96,3,3,4,7,5,5,8,7,10
"AUL",1998,10,0,10,10,97,3,3,4,7,5,5,8,7,10
"AUL",1999,10,0,10,10,98,3,3,4,7,5,5,8,7,10
"AUL",2000,10,0,10,10,99,3,3,4,7,5,5,8,7,10
"AUL",2001,10,0,10,10,100,3,3,4,7,5,5,8,7,10
"AUL",2002,10,0,10,10,101,3,3,4,7,5,5,8,7,10
"AUL",2003,10,0,10,10,102,3,3,4,7,5,5,8,7,10
"AUL",2004,10,0,10,10,103,3,3,4,7,5,5,8,7,10
"AUL",2005,10,0,10,10,104,3,3,4,7,5,5,8,7,10
"AUL",2006,10,0,10,10,105,3,3,4,7,5,5,8,7,10
"AUL",2007,10,0,10,10,106,3,3,4,7,5,5,8,7,10
"AUL",2008,10,0,10,10,107,3,3,4,7,5,5,8,7,10
"AUL",2009,10,0,10,10,108,3,3,4,7,5,5,8,7,10
"AUL",2010,10,0,10,10,109,3,3,4,7,5,5,8,7,10
"AUL",2011,10,0,10,10,110,3,3,4,7,5,5,8,7,10
"AUL",2012,10,0,10,10,111,3,3,4,7,5,5,8,7,10
"AUL",2013,10,0,10,10,112,3,3,4,7,5,5,8,7,10
"AUL",2014,10,0,10,10,113,3,3,4,7,5,5,8,7,10
"AUS",1945,-88,-88,-88,5,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"AUS",1946,10,0,10,10,0,3,3,4,7,5,5,8,7,10
"AUS",1947,10,0,10,10,1,3,3,4,7,5,5,8,7,10
"AUS",1948,10,0,10,10,2,3,3,4,7,5,5,8,7,10
"AUS",1949,10,0,10,10,3,3,3,4,7,5,5,8,7,10
"AUS",1950,10,0,10,10,4,3,3,4,7,5,5,8,7,10
"AUS",1951,10,0,10,10,5,3,3,4,7,5,5,8,7,10
"AUS",1952,10,0,10,10,6,3,3,4,7,5,5,8,7,10
"AUS",1953,10,0,10,10,7,3,3,4,7,5,5,8,7,10
"AUS",1954,10,0,10,10,8,3,3,4,7,5,5,8,7,10
"AUS",1955,10,0,10,10,9,3,3,4,7,5,5,8,7,10
"AUS",1956,10,0,10,10,10,3,3,4,7,5,5,8,7,10
"AUS",1957,10,0,10,10,11,3,3,4,7,5,5,8,7,10
"AUS",1958,10,0,10,10,12,3,3,4,7,5,5,8,7,10
"AUS",1959,10,0,10,10,13,3,3,4,7,5,5,8,7,10
"AUS",1960,10,0,10,10,14,3,3,4,7,5,5,8,7,10
"AUS",1961,10,0,10,10,15,3,3,4,7,5,5,8,7,10
"AUS",1962,10,0,10,10,16,3,3,4,7,5,5,8,7,10
"AUS",1963,10,0,10,10,17,3,3,4,7,5,5,8,7,10
"AUS",1964,10,0,10,10,18,3,3,4,7,5,5,8,7,10
"AUS",1965,10,0,10,10,19,3,3,4,7,5,5,8,7,10
"AUS",1966,10,0,10,10,20,3,3,4,7,5,5,8,7,10
"AUS",1967,10,0,10,10,21,3,3,4,7,5,5,8,7,10
"AUS",1968,10,0,10,10,22,3,3,4,7,5,5,8,7,10
"AUS",1969,10,0,10,10,23,3,3,4,7,5,5,8,7,10
"AUS",1970,10,0,10,10,24,3,3,4,7,5,5,8,7,10
"AUS",1971,10,0,10,10,25,3,3,4,7,5,5,8,7,10
"AUS",1972,10,0,10,10,26,3,3,4,7,5,5,8,7,10
"AUS",1973,10,0,10,10,27,3,3,4,7,5,5,8,7,10
"AUS",1974,10,0,10,10,28,3,3,4,7,5,5,8,7,10
"AUS",1975,10,0,10,10,29,3,3,4,7,5,5,8,7,10
"AUS",1976,10,0,10,10,30,3,3,4,7,5,5,8,7,10
"AUS",1977,10,0,10,10,31,3,3,4,7,5,5,8,7,10
"AUS",1978,10,0,10,10,32,3,3,4,7,5,5,8,7,10
"AUS",1979,10,0,10,10,33,3,3,4,7,5,5,8,7,10
"AUS",1980,10,0,10,10,34,3,3,4,7,5,5,8,7,10
"AUS",1981,10,0,10,10,35,3,3,4,7,5,5,8,7,10
"AUS",1982,10,0,10,10,36,3,3,4,7,5,5,8,7,10
"AUS",1983,10,0,10,10,37,3,3,4,7,5,5,8,7,10
"AUS",1984,10,0,10,10,38,3,3,4,7,5,5,8,7,10
"AUS",1985,10,0,10,10,39,3,3,4,7,5,5,8,7,10
"AUS",1986,10,0,10,10,40,3,3,4,7,5,5,8,7,10
"AUS",1987,10,0,10,10,41,3,3,4,7,5,5,8,7,10
"AUS",1988,10,0,10,10,42,3,3,4,7,5,5,8,7,10
"AUS",1989,10,0,10,10,43,3,3,4,7,5,5,8,7,10
"AUS",1990,10,0,10,10,44,3,3,4,7,5,5,8,7,10
"AUS",1991,10,0,10,10,45,3,3,4,7,5,5,8,7,10
"AUS",1992,10,0,10,10,46,3,3,4,7,5,5,8,7,10
"AUS",1993,10,0,10,10,47,3,3,4,7,5,5,8,7,10
"AUS",1994,10,0,10,10,48,3,3,4,7,5,5,8,7,10
"AUS",1995,10,0,10,10,49,3,3,4,7,5,5,8,7,10
"AUS",1996,10,0,10,10,50,3,3,4,7,5,5,8,7,10
"AUS",1997,10,0,10,10,51,3,3,4,7,5,5,8,7,10
"AUS",1998,10,0,10,10,52,3,3,4,7,5,5,8,7,10
"AUS",1999,10,0,10,10,53,3,3,4,7,5,5,8,7,10
"AUS",2000,10,0,10,10,54,3,3,4,7,5,5,8,7,10
"AUS",2001,10,0,10,10,55,3,3,4,7,5,5,8,7,10
"AUS",2002,10,0,10,10,56,3,3,4,7,5,5,8,7,10
"AUS",2003,10,0,10,10,57,3,3,4,7,5,5,8,7,10
"AUS",2004,10,0,10,10,58,3,3,4,7,5,5,8,7,10
"AUS",2005,10,0,10,10,59,3,3,4,7,5,5,8,7,10
"AUS",2006,10,0,10,10,60,3,3,4,7,5,5,8,7,10
"AUS",2007,10,0,10,10,61,3,3,4,7,5,5,8,7,10
"AUS",2008,10,0,10,10,62,3,3,4,7,5,5,8,7,10
"AUS",2009,10,0,10,10,63,3,3,4,7,5,5,8,7,10
"AUS",2010,10,0,10,10,64,3,3,4,7,5,5,8,7,10
"AUS",2011,10,0,10,10,65,3,3,4,7,5,5,8,7,10
"AUS",2012,10,0,10,10,66,3,3,4,7,5,5,8,7,10
"AUS",2013,10,0,10,10,67,3,3,4,7,5,5,8,7,10
"AUS",2014,10,0,10,10,68,3,3,4,7,5,5,8,7,10
"AZE",1991,1,4,-3,-3,0,2,1,4,3,3,3,3,3,6
"AZE",1992,3,2,1,1,0,2,2,4,3,3,3,7,3,6
"AZE",1993,1,4,-3,-3,0,2,1,4,3,3,3,3,3,6
"AZE",1994,1,4,-3,-3,0,2,1,4,3,3,3,3,3,6
"AZE",1995,0,6,-6,-6,0,2,1,4,2,3,2,3,2,3
"AZE",1996,0,6,-6,-6,1,2,1,4,2,3,2,3,2,3
"AZE",1997,0,6,-6,-6,2,2,1,4,2,3,2,3,2,3
"AZE",1998,0,7,-7,-7,3,2,1,4,2,4,2,3,2,2
"AZE",1999,0,7,-7,-7,4,2,1,4,2,4,2,3,2,2
"AZE",2000,0,7,-7,-7,5,2,1,4,2,4,2,3,2,2
"AZE",2001,0,7,-7,-7,6,2,1,4,2,4,2,3,2,2
"AZE",2002,0,7,-7,-7,7,2,1,4,2,4,2,3,2,2
"AZE",2003,0,7,-7,-7,8,2,1,4,2,4,2,3,2,2
"AZE",2004,0,7,-7,-7,9,2,1,4,2,4,2,3,2,2
"AZE",2005,0,7,-7,-7,10,2,1,4,2,4,2,3,2,2
"AZE",2006,0,7,-7,-7,11,2,1,4,2,4,2,3,2,2
"AZE",2007,0,7,-7,-7,12,2,1,4,2,4,2,3,2,2
"AZE",2008,0,7,-7,-7,13,2,1,4,2,4,2,3,2,2
"AZE",2009,0,7,-7,-7,14,2,1,4,2,4,2,3,2,2
"AZE",2010,0,7,-7,-7,15,2,1,4,2,4,2,3,2,2
"AZE",2011,0,7,-7,-7,16,2,1,4,2,4,2,3,2,2
"AZE",2012,0,7,-7,-7,17,2,1,4,2,4,2,3,2,2
"AZE",2013,0,7,-7,-7,18,2,1,4,2,4,2,3,2,2
"AZE",2014,0,7,-7,-7,19,2,1,4,2,4,2,3,2,2
"BAH",1971,0,10,-10,-10,0,3,1,2,1,4,1,2,1,1
"BAH",1972,0,10,-10,-10,1,3,1,2,1,4,1,2,1,1
"BAH",1973,0,7,-7,-7,0,3,1,2,3,4,2,2,3,2
"BAH",1974,0,7,-7,-7,1,3,1,2,3,4,2,2,3,2
"BAH",1975,0,10,-10,-10,0,3,1,2,1,4,1,2,1,1
"BAH",1976,0,10,-10,-10,1,3,1,2,1,4,1,2,1,1
"BAH",1977,0,10,-10,-10,2,3,1,2,1,4,1,2,1,1
"BAH",1978,0,10,-10,-10,3,3,1,2,1,4,1,2,1,1
"BAH",1979,0,10,-10,-10,4,3,1,2,1,4,1,2,1,1
"BAH",1980,0,10,-10,-10,5,3,1,2,1,4,1,2,1,1
"BAH",1981,0,10,-10,-10,6,3,1,2,1,4,1,2,1,1
"BAH",1982,0,10,-10,-10,7,3,1,2,1,4,1,2,1,1
"BAH",1983,0,10,-10,-10,8,3,1,2,1,4,1,2,1,1
"BAH",1984,0,10,-10,-10,9,3,1,2,1,4,1,2,1,1
"BAH",1985,0,10,-10,-10,10,3,1,2,1,4,1,2,1,1
"BAH",1986,0,10,-10,-10,11,3,1,2,1,4,1,2,1,1
"BAH",1987,0,10,-10,-10,12,3,1,2,1,4,1,2,1,1
"BAH",1988,0,10,-10,-10,13,3,1,2,1,4,1,2,1,1
"BAH",1989,0,10,-10,-10,14,3,1,2,1,4,1,2,1,1
"BAH",1990,0,10,-10,-10,15,3,1,2,1,4,1,2,1,1
"BAH",1991,0,10,-10,-10,16,3,1,2,1,4,1,2,1,1
"BAH",1992,0,10,-10,-10,17,3,1,2,1,4,1,2,1,1
"BAH",1993,0,9,-9,-9,18,3,1,2,2,4,1,2,2,1
"BAH",1994,0,9,-9,-9,19,3,1,2,2,4,1,2,2,1
"BAH",1995,0,9,-9,-9,20,3,1,2,2,4,1,2,2,1
"BAH",1996,0,9,-9,-9,21,3,1,2,2,4,1,2,2,1
"BAH",1997,0,9,-9,-9,22,3,1,2,2,4,1,2,2,1
"BAH",1998,0,9,-9,-9,23,3,1,2,2,4,1,2,2,1
"BAH",1999,0,9,-9,-9,24,3,1,1,2,4,1,1,2,1
"BAH",2000,0,9,-9,-9,25,3,1,1,2,4,1,1,2,1
"BAH",2001,0,8,-8,-8,26,3,1,1,2,4,2,1,2,2
"BAH",2002,0,7,-7,-7,27,3,1,1,2,3,2,1,2,3
"BAH",2003,0,7,-7,-7,28,3,1,1,2,3,2,1,2,3
"BAH",2004,0,7,-7,-7,29,3,1,1,2,3,2,1,2,3
"BAH",2005,0,7,-7,-7,30,3,1,1,2,3,2,1,2,3
"BAH",2006,0,7,-7,-7,31,3,1,1,2,3,2,1,2,3
"BAH",2007,0,7,-7,-7,32,3,1,1,2,3,2,1,2,3
"BAH",2008,0,7,-7,-7,33,3,1,1,2,3,2,1,2,3
"BAH",2009,0,7,-7,-7,34,3,1,1,2,3,2,1,2,3
"BAH",2010,1,6,-5,-5,0,3,1,1,2,3,3,1,2,6
"BAH",2011,0,8,-8,-8,0,3,1,1,2,4,2,1,2,2
"BAH",2012,0,10,-10,-10,0,3,1,1,1,4,1,1,1,1
"BAH",2013,0,10,-10,-10,1,3,1,1,1,4,1,1,1,1
"BAH",2014,0,10,-10,-10,2,3,1,1,1,4,1,1,1,1
"BEL",1945,10,0,10,10,1,3,3,4,7,5,5,8,7,10
"BEL",1946,10,0,10,10,2,3,3,4,7,5,5,8,7,10
"BEL",1947,10,0,10,10,3,3,3,4,7,5,5,8,7,10
"BEL",1948,10,0,10,10,4,3,3,4,7,5,5,8,7,10
"BEL",1949,10,0,10,10,5,3,3,4,7,5,5,8,7,10
"BEL",1950,10,0,10,10,6,3,3,4,7,5,5,8,7,10
"BEL",1951,10,0,10,10,7,3,3,4,7,5,5,8,7,10
"BEL",1952,10,0,10,10,8,3,3,4,7,5,5,8,7,10
"BEL",1953,10,0,10,10,9,3,3,4,7,5,5,8,7,10
"BEL",1954,10,0,10,10,10,3,3,4,7,5,5,8,7,10
"BEL",1955,10,0,10,10,11,3,3,4,7,5,5,8,7,10
"BEL",1956,10,0,10,10,12,3,3,4,7,5,5,8,7,10
"BEL",1957,10,0,10,10,13,3,3,4,7,5,5,8,7,10
"BEL",1958,10,0,10,10,14,3,3,4,7,5,5,8,7,10
"BEL",1959,10,0,10,10,15,3,3,4,7,5,5,8,7,10
"BEL",1960,10,0,10,10,16,3,3,4,7,5,5,8,7,10
"BEL",1961,10,0,10,10,17,3,3,4,7,5,5,8,7,10
"BEL",1962,10,0,10,10,18,3,3,4,7,5,5,8,7,10
"BEL",1963,10,0,10,10,19,3,3,4,7,5,5,8,7,10
"BEL",1964,10,0,10,10,20,3,3,4,7,5,5,8,7,10
"BEL",1965,10,0,10,10,21,3,3,4,7,5,5,8,7,10
"BEL",1966,10,0,10,10,22,3,3,4,7,5,5,8,7,10
"BEL",1967,10,0,10,10,23,3,3,4,7,5,5,8,7,10
"BEL",1968,10,0,10,10,24,3,3,4,7,5,5,8,7,10
"BEL",1969,10,0,10,10,25,3,3,4,7,5,5,8,7,10
"BEL",1970,10,0,10,10,26,3,3,4,7,5,5,8,7,10
"BEL",1971,10,0,10,10,27,3,3,4,7,5,5,8,7,10
"BEL",1972,10,0,10,10,28,3,3,4,7,5,5,8,7,10
"BEL",1973,10,0,10,10,29,3,3,4,7,5,5,8,7,10
"BEL",1974,10,0,10,10,30,3,3,4,7,5,5,8,7,10
"BEL",1975,10,0,10,10,31,3,3,4,7,5,5,8,7,10
"BEL",1976,10,0,10,10,32,3,3,4,7,5,5,8,7,10
"BEL",1977,10,0,10,10,33,3,3,4,7,5,5,8,7,10
"BEL",1978,10,0,10,10,34,3,3,4,7,5,5,8,7,10
"BEL",1979,10,0,10,10,35,3,3,4,7,5,5,8,7,10
"BEL",1980,10,0,10,10,36,3,3,4,7,5,5,8,7,10
"BEL",1981,10,0,10,10,37,3,3,4,7,5,5,8,7,10
"BEL",1982,10,0,10,10,38,3,3,4,7,5,5,8,7,10
"BEL",1983,10,0,10,10,39,3,3,4,7,5,5,8,7,10
"BEL",1984,10,0,10,10,40,3,3,4,7,5,5,8,7,10
"BEL",1985,10,0,10,10,41,3,3,4,7,5,5,8,7,10
"BEL",1986,10,0,10,10,42,3,3,4,7,5,5,8,7,10
"BEL",1987,10,0,10,10,43,3,3,4,7,5,5,8,7,10
"BEL",1988,10,0,10,10,44,3,3,4,7,5,5,8,7,10
"BEL",1989,10,0,10,10,45,3,3,4,7,5,5,8,7,10
"BEL",1990,10,0,10,10,46,3,3,4,7,5,5,8,7,10
"BEL",1991,10,0,10,10,47,3,3,4,7,5,5,8,7,10
"BEL",1992,10,0,10,10,48,3,3,4,7,5,5,8,7,10
"BEL",1993,10,0,10,10,49,3,3,4,7,5,5,8,7,10
"BEL",1994,10,0,10,10,50,3,3,4,7,5,5,8,7,10
"BEL",1995,10,0,10,10,51,3,3,4,7,5,5,8,7,10
"BEL",1996,10,0,10,10,52,3,3,4,7,5,5,8,7,10
"BEL",1997,10,0,10,10,53,3,3,4,7,5,5,8,7,10
"BEL",1998,10,0,10,10,54,3,3,4,7,5,5,8,7,10
"BEL",1999,10,0,10,10,55,3,3,4,7,5,5,8,7,10
"BEL",2000,10,0,10,10,56,3,3,4,7,5,5,8,7,10
"BEL",2001,10,0,10,10,57,3,3,4,7,5,5,8,7,10
"BEL",2002,10,0,10,10,58,3,3,4,7,5,5,8,7,10
"BEL",2003,10,0,10,10,59,3,3,4,7,5,5,8,7,10
"BEL",2004,10,0,10,10,60,3,3,4,7,5,5,8,7,10
"BEL",2005,10,0,10,10,61,3,3,4,7,5,5,8,7,10
"BEL",2006,10,0,10,10,62,3,3,4,7,5,5,8,7,10
"BEL",2007,8,0,8,8,63,3,3,4,7,2,3,8,7,7
"BEL",2008,8,0,8,8,64,3,3,4,7,2,3,8,7,7
"BEL",2009,8,0,8,8,65,3,3,4,7,2,3,8,7,7
"BEL",2010,8,0,8,8,66,3,3,4,7,2,3,8,7,7
"BEL",2011,8,0,8,8,67,3,3,4,7,2,3,8,7,7
"BEL",2012,8,0,8,8,68,3,3,4,7,2,3,8,7,7
"BEL",2013,8,0,8,8,69,3,3,4,7,2,3,8,7,7
"BEL",2014,8,0,8,8,70,3,3,4,7,2,3,8,7,7
"BEN",1960,4,2,2,2,0,3,3,4,3,3,3,8,3,6
"BEN",1961,4,2,2,2,1,3,3,4,3,3,3,8,3,6
"BEN",1962,4,2,2,2,2,3,3,4,3,3,3,8,3,6
"BEN",1963,-88,-88,-88,-1,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"BEN",1964,-88,-88,-88,-4,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"BEN",1965,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1
"BEN",1966,0,7,-7,-7,1,1,0,0,1,4,1,4,1,1
"BEN",1967,0,7,-7,-7,2,1,0,0,1,4,1,4,1,1
"BEN",1968,0,7,-7,-7,3,1,0,0,1,4,1,4,1,1
"BEN",1969,0,7,-7,-7,4,1,0,0,1,4,1,4,1,1
"BEN",1970,1,3,-2,-2,0,2,1,4,3,2,3,3,3,7
"BEN",1971,1,3,-2,-2,1,2,1,4,3,2,3,3,3,7
"BEN",1972,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1
"BEN",1973,0,7,-7,-7,1,1,0,0,1,4,1,4,1,1
"BEN",1974,0,7,-7,-7,2,1,0,0,1,4,1,4,1,1
"BEN",1975,0,7,-7,-7,3,1,0,0,1,4,1,4,1,1
"BEN",1976,0,7,-7,-7,4,1,0,0,1,4,1,4,1,1
"BEN",1977,0,7,-7,-7,5,1,0,0,1,4,1,4,1,1
"BEN",1978,0,7,-7,-7,6,1,0,0,1,4,1,4,1,1
"BEN",1979,0,7,-7,-7,7,1,0,0,1,4,1,4,1,1
"BEN",1980,0,7,-7,-7,8,2,0,0,1,4,1,5,1,1
"BEN",1981,0,7,-7,-7,9,2,0,0,1,4,1,5,1,1
"BEN",1982,0,7,-7,-7,10,2,0,0,1,4,1,5,1,1
"BEN",1983,0,7,-7,-7,11,2,0,0,1,4,1,5,1,1
"BEN",1984,0,7,-7,-7,12,2,0,0,1,4,1,5,1,1
"BEN",1985,0,7,-7,-7,13,2,0,0,1,4,1,5,1,1
"BEN",1986,0,7,-7,-7,14,2,0,0,1,4,1,5,1,1
"BEN",1987,0,7,-7,-7,15,2,0,0,1,4,1,5,1,1
"BEN",1988,0,7,-7,-7,16,2,0,0,1,4,1,5,1,1
"BEN",1989,0,7,-7,-7,17,2,0,0,1,4,1,5,1,1
"BEN",1990,-88,-88,-88,0,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"BEN",1991,6,0,6,6,0,2,2,4,5,2,4,7,5,9
"BEN",1992,6,0,6,6,1,2,2,4,5,2,4,7,5,9
"BEN",1993,6,0,6,6,2,2,2,4,5,2,4,7,5,9
"BEN",1994,6,0,6,6,3,2,2,4,5,2,4,7,5,9
"BEN",1995,6,0,6,6,4,2,2,4,5,2,4,7,5,9
"BEN",1996,6,0,6,6,5,2,2,4,5,2,4,7,5,9
"BEN",1997,6,0,6,6,6,2,2,4,5,2,4,7,5,9
"BEN",1998,6,0,6,6,7,2,2,4,5,2,4,7,5,9
"BEN",1999,6,0,6,6,8,2,2,4,5,2,4,7,5,9
"BEN",2000,6,0,6,6,9,2,2,4,5,2,4,7,5,9
"BEN",2001,6,0,6,6,10,2,2,4,5,2,4,7,5,9
"BEN",2002,6,0,6,6,11,2,2,4,5,2,4,7,5,9
"BEN",2003,6,0,6,6,12,2,2,4,5,2,4,7,5,9
"BEN",2004,6,0,6,6,13,2,2,4,5,2,4,7,5,9
"BEN",2005,6,0,6,6,14,2,2,4,5,2,4,7,5,9
"BEN",2006,7,0,7,7,15,3,3,4,5,2,4,8,5,9
"BEN",2007,7,0,7,7,16,3,3,4,5,2,4,8,5,9
"BEN",2008,7,0,7,7,17,3,3,4,5,2,4,8,5,9
"BEN",2009,7,0,7,7,18,3,3,4,5,2,4,8,5,9
"BEN",2010,7,0,7,7,19,3,3,4,5,2,4,8,5,9
"BEN",2011,7,0,7,7,20,3,3,4,5,2,4,8,5,9
"BEN",2012,7,0,7,7,21,3,3,4,5,2,4,8,5,9
"BEN",2013,7,0,7,7,22,3,3,4,5,2,4,8,5,9
"BEN",2014,7,0,7,7,23,3,3,4,5,2,4,8,5,9
"BFO",1960,0,7,-7,-7,0,2,1,4,3,4,1,3,3,1
"BFO",1961,0,7,-7,-7,1,2,1,4,3,4,1,3,3,1
"BFO",1962,0,7,-7,-7,2,2,1,4,3,4,1,3,3,1
"BFO",1963,0,7,-7,-7,3,2,1,4,3,4,1,3,3,1
"BFO",1964,0,7,-7,-7,4,2,1,4,3,4,1,3,3,1
"BFO",1965,0,7,-7,-7,5,2,1,4,3,4,1,3,3,1
"BFO",1966,0,7,-7,-7,6,1,0,0,1,4,1,4,1,1
"BFO",1967,0,7,-7,-7,7,1,0,0,1,4,1,4,1,1
"BFO",1968,0,7,-7,-7,8,1,0,0,1,4,1,4,1,1
"BFO",1969,0,6,-6,-6,0,1,0,0,1,4,2,4,1,2
"BFO",1970,0,4,-4,-4,0,2,0,0,2,3,2,5,2,3
"BFO",1971,0,4,-4,-4,1,2,0,0,2,3,2,5,2,3
"BFO",1972,0,4,-4,-4,2,2,0,0,2,3,2,5,2,3
"BFO",1973,0,4,-4,-4,3,2,0,0,2,3,2,5,2,3
"BFO",1974,0,4,-4,-4,4,2,0,0,2,3,2,5,2,3
"BFO",1975,0,4,-4,-4,5,2,0,0,2,3,2,5,2,3
"BFO",1976,0,4,-4,-4,6,2,0,0,2,3,2,5,2,3
"BFO",1977,-88,-88,-88,1,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"BFO",1978,6,1,5,5,0,3,3,4,5,3,3,8,5,6
"BFO",1979,6,1,5,5,1,3,3,4,5,3,3,8,5,6
"BFO",1980,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1
"BFO",1981,0,7,-7,-7,1,1,0,0,1,4,1,4,1,1
"BFO",1982,0,7,-7,-7,2,1,0,0,1,4,1,4,1,1
"BFO",1983,0,7,-7,-7,3,1,0,0,1,4,1,4,1,1
"BFO",1984,0,7,-7,-7,4,1,0,0,1,4,1,4,1,1
"BFO",1985,0,7,-7,-7,5,1,0,0,1,4,1,4,1,1
"BFO",1986,0,7,-7,-7,6,1,0,0,1,4,1,4,1,1
"BFO",1987,0,7,-7,-7,7,1,0,0,1,4,1,4,1,1
"BFO",1988,0,7,-7,-7,8,1,0,0,1,4,1,4,1,1
"BFO",1989,0,7,-7,-7,9,1,0,0,1,4,1,4,1,1
"BFO",1990,0,7,-7,-7,10,1,0,0,1,4,1,4,1,1
"BFO",1991,0,5,-5,-5,11,2,0,0,2,4,2,5,2,2
"BFO",1992,0,5,-5,-5,12,2,0,0,2,4,2,5,2,2
"BFO",1993,0,5,-5,-5,13,2,0,0,2,4,2,5,2,2
"BFO",1994,0,5,-5,-5,14,2,0,0,2,4,2,5,2,2
"BFO",1995,0,5,-5,-5,15,2,0,0,2,4,2,5,2,2
"BFO",1996,0,5,-5,-5,16,2,0,0,2,4,2,5,2,2
"BFO",1997,0,4,-4,-4,17,2,0,0,2,3,2,5,2,3
"BFO",1998,0,4,-4,-4,18,2,0,0,2,3,2,5,2,3
"BFO",1999,0,4,-4,-4,19,2,0,0,2,3,2,5,2,3
"BFO",2000,0,3,-3,-3,20,2,0,0,3,3,2,5,3,3
"BFO",2001,2,2,0,0,0,2,0,0,3,3,4,5,3,8
"BFO",2002,2,2,0,0,1,2,0,0,3,3,4,5,3,8
"BFO",2003,2,2,0,0,2,2,0,0,3,3,4,5,3,8
"BFO",2004,2,2,0,0,3,2,0,0,3,3,4,5,3,8
"BFO",2005,2,2,0,0,4,2,0,0,3,3,4,5,3,8
"BFO",2006,2,2,0,0,5,2,0,0,3,3,4,5,3,8
"BFO",2007,2,2,0,0,6,2,0,0,3,3,4,5,3,8
"BFO",2008,2,2,0,0,7,2,0,0,3,3,4,5,3,8
"BFO",2009,2,2,0,0,8,2,0,0,3,3,4,5,3,8
"BFO",2010,2,2,0,0,9,2,0,0,3,3,4,5,3,8
"BFO",2011,2,2,0,0,10,2,0,0,3,3,4,5,3,8
"BFO",2012,2,2,0,0,11,2,0,0,3,3,4,5,3,8
"BFO",2013,2,2,0,0,12,2,0,0,3,3,4,5,3,8
"BFO",2014,2,2,0,0,13,2,0,0,3,3,4,5,3,8
"BHU",1945,0,10,-10,-10,38,3,1,1,1,4,1,1,1,1
"BHU",1946,0,10,-10,-10,39,3,1,1,1,4,1,1,1,1
"BHU",1947,0,10,-10,-10,40,3,1,1,1,4,1,1,1,1
"BHU",1948,0,10,-10,-10,41,3,1,1,1,4,1,1,1,1
"BHU",1949,0,10,-10,-10,42,3,1,1,1,4,1,1,1,1
"BHU",1950,0,10,-10,-10,43,3,1,1,1,4,1,1,1,1
"BHU",1951,0,10,-10,-10,44,3,1,1,1,4,1,1,1,1
"BHU",1952,0,10,-10,-10,45,3,1,1,1,4,1,1,1,1
"BHU",1953,0,10,-10,-10,46,3,1,1,1,4,1,1,1,1
"BHU",1954,0,10,-10,-10,47,3,1,1,1,4,1,1,1,1
"BHU",1955,0,10,-10,-10,48,3,1,1,1,4,1,1,1,1
"BHU",1956,0,10,-10,-10,49,3,1,1,1,4,1,1,1,1
"BHU",1957,0,10,-10,-10,50,3,1,1,1,4,1,1,1,1
"BHU",1958,0,10,-10,-10,51,3,1,1,1,4,1,1,1,1
"BHU",1959,0,10,-10,-10,52,3,1,1,1,4,1,1,1,1
"BHU",1960,0,10,-10,-10,53,3,1,1,1,4,1,1,1,1
"BHU",1961,0,10,-10,-10,54,3,1,1,1,4,1,1,1,1
"BHU",1962,0,10,-10,-10,55,3,1,1,1,4,1,1,1,1
"BHU",1963,0,10,-10,-10,56,3,1,1,1,4,1,1,1,1
"BHU",1964,0,10,-10,-10,57,3,1,1,1,4,1,1,1,1
